FrecEspacial,Orientation,Categoria,CorrectAns,Frecuencia,Orientacion,tecla,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,A,,6.0793511030393255,127.60946529169928,left,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,185.95722360000946,None,left,1,0.2739141999045387,186.05695749993902,None,186.35685019998346,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.692448796635087,124.57789660062312,left,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,187.45374369993806,None,left,1,0.41545909992419183,187.54041000001598,None,187.97368219995406,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,6.043908859471664,122.88474300039606,left,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,189.0566529999487,None,left,1,0.20616040006279945,189.15686770004686,None,189.38993069995195,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.958730102674403,125.44429484991014,left,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,190.4747984999558,None,left,1,0.020400000037625432,190.5747471000068,None,190.62371069996152,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.972649927078102,125.74136515359092,left,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,191.70837979996577,None,left,1,0.8274072000058368,191.80842649994884,None,192.6577438999666,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.968223928449215,125.6700814897947,left,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,193.74229920003563,None,left,1,0.4583844000007957,193.84232920000795,None,194.32503930001985,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.868393657373218,125.5943701223803,left,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,195.40961349999998,None,left,1,0.17379360005725175,195.5096442999784,None,195.70954239997081,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.9795165476198,122.93466896042416,left,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,196.79232110001612,None,left,1,0.33501699997577816,196.89265049993992,None,197.25848449999467,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,6.239263005662106,121.67461010439013,left,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,198.3437300999649,None,left,1,0.36743089999072254,198.44378510001116,None,198.8437534000259,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,6.07317793129252,129.2080400024222,left,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,199.92797780002002,None,left,1,0.8807357000187039,200.0269201999763,None,200.92759059998207,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.929518026549565,122.61837013108818,left,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,202.01266759994905,None,left,1,0.2994647999294102,202.11196619994007,None,202.42797299998347,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.79553034721129,125.61372862659394,left,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,203.5125244000228,None,left,1,0.4772310999687761,203.6145362999523,None,204.11259979999159,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.998807852123925,124.76684755800748,left,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,205.19577750004828,None,left,1,0.9243463999591768,205.29557770001702,None,206.24640830000862,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.838404377634316,122.88637171217256,left,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,207.32928710000124,None,left,1,0.49343589995987713,207.42961989995092,None,207.94683270005044,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.966970651627378,131.56490508538323,left,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,209.02994389995,None,left,1,0.8574422999517992,209.13043260003906,None,210.0142359000165,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,6.157786800383756,127.90959472149034,left,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,211.0975387999788,None,left,1,0.5013057000469416,211.19756090000737,None,211.7306218999438,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,A,,5.9036596275549655,128.93273248076312,left,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,212.81530170002952,None,left,1,0.18423000001348555,212.9153405999532,None,213.13118110003415,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.3398644250746905,125.2077679923835,right,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,214.21583739994094,None,left,0,0.6318868000525981,214.31578289996833,None,214.97946890001185,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.49149336367454,124.92391023562736,right,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,216.06636669998989,None,left,0,0.23809909995179623,216.16628230002243,None,216.43294480000623,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.393867796547779,125.0122385317364,right,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,217.5160637999652,None,left,0,0.44335359998513013,217.61611469998024,None,218.08273130003363,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.615263367706751,128.19930856676112,right,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,219.16739379998762,None,left,0,0.08819920010864735,219.26739349996205,None,219.38337669998873,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.592415660559949,126.16812021921976,right,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,220.46770999999717,None,left,0,0.40307859994936734,220.5679207999492,None,221.0011590999784,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.767876603555443,124.95020881727302,right,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,222.08383260003757,None,left,0,0.4356550000375137,222.1838244999526,None,222.65066489996389,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.45347927328079,129.67128294606357,right,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,223.73521519999485,None,left,0,0.6239987999433652,223.8350718000438,None,224.48472159996163,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.709360485643701,125.66671957731816,right,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,225.56885669997428,None,right,1,0.28639519994612783,225.66898930002935,None,225.99898789997678,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.5311771213119725,125.87633196056896,right,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,227.0865423999494,None,right,1,0.5444892999948934,227.18651000002865,None,227.75309969997033,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.47014056527745,123.0408117803243,right,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,228.83615049999207,None,right,1,0.3384353000437841,228.93648689996917,None,229.30309770000167,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.770763522440704,126.08329381004631,right,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,230.38755019998644,None,right,1,0.4033252999652177,230.4875797999557,None,230.92081699997652,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.668434383354005,122.1674917427098,right,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,232.00393380003516,None,right,1,0.11687039991375059,232.10410839994438,None,232.23618230002467,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.581165708775735,126.82380875746946,right,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,233.32156519999262,None,right,1,0.25366370007395744,233.42156669998076,None,233.70360510004684,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.703847419101219,130.2722012358379,right,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,234.7888888999587,None,right,1,0.5138165999669582,234.8895693999948,None,235.4222552999854,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.636400875350254,124.19633478994666,right,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,236.5055567000527,None,right,1,0.29437539994250983,236.6054677000502,None,236.92285420000553,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.641594832522798,128.31104479101933,right,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,238.00585690001026,None,right,1,0.5294834999367595,238.10592450003605,None,238.65664910001215,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.576716569269202,133.5768586573505,right,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,239.73980500001926,None,right,1,0.09981389995664358,239.83980980003253,None,239.9568750000326,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.465062650874911,128.47783537107796,right,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,241.04020309995394,None,right,1,0.11917889991309494,241.14020599995274,None,241.29088620003313,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
,,B,,6.347813668743117,124.35255239803494,right,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,242.37391429999843,None,right,1,0.2729582000756636,242.47400829999242,None,242.77387669996824,None,antonella23,001,2022-06-23_15h02.45.330,PruebaGabor2,2022.1.3,59.95333233369406,
