FrecEspacial,Orientation,Categoria,CorrectAns,Frecuencia,Orientacion,tecla,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.80490635941894,312,B,right,,,,0,10,10,10,,,,,,,,,,,,,,,right,1,56.160171600058675,None,56.0600742000388,None,56.6429630999919,None,0.45802060002461076,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.70350812493045,8,B,right,,,,0,11,11,11,,,,,,,,,,,,,,,right,1,57.827378100017086,None,57.72740660002455,None,58.19433800003026,None,0.33523890003561974,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.55448032748352,106,B,right,,,,0,12,12,12,,,,,,,,,,,,,,,right,1,59.37699020002037,None,59.27740760007873,None,60.52829859999474,None,1.1294647000031546,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.68475017850682,112,B,right,,,,0,13,13,13,,,,,,,,,,,,,,,right,1,61.71093549998477,None,61.61094939999748,None,62.32868140004575,None,0.5950196998892352,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.55127629413204,11,B,right,,,,0,14,14,14,,,,,,,,,,,,,,,right,1,63.511744100018404,None,63.41351320000831,None,63.96292730001733,None,0.41907679999712855,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.48877641866224,174,B,right,,,,0,15,15,15,,,,,,,,,,,,,,,right,1,65.14596009999514,None,65.04559280001558,None,67.54595719999634,None,2.376867500017397,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.34624095869614,210,B,right,,,,0,16,16,16,,,,,,,,,,,,,,,None,0,68.73089790006634,None,68.63091449998319,71.63133320002817,71.73172699997667,None,,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.22544387677702,87,B,right,,,,0,17,17,17,,,,,,,,,,,,,,,right,1,72.91454440006055,None,72.81429880007636,None,73.91490820003673,None,0.9837421999545768,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.55648003231694,36,B,right,,,,0,18,18,18,,,,,,,,,,,,,,,right,1,75.09910380002111,None,74.9992135000648,None,76.03300450008828,None,0.911495600012131,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
6.59467094736406,116,B,right,,,,0,19,19,19,,,,,,,,,,,,,,,right,1,77.21614769997541,None,77.11600799998268,None,77.66691360005643,None,0.41851699992548674,,,,,,,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16699779999908,None,space,1.8331918999319896,78.69751119997818,None,,,,,,,,,,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.93196959075185,127.47737405748008,left,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,80.65154150000308,None,right,1,1.8761594999814406,80.75144430005457,None,82.66535490006208,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.854430776194954,117.43066219475884,left,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,83.75229089998174,None,right,1,1.0297764000715688,83.8522965000011,None,84.90159720007796,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.965715904251782,125.78797409596945,left,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,85.9862508000806,None,right,1,0.39638739998918027,86.08631030004472,None,86.50228100002278,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.211277113859689,125.83613903175356,left,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,87.58672989998013,None,right,1,1.0359788000350818,87.68678170000203,None,88.753797100042,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.184349557153399,122.64618066553956,left,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,89.83654839999508,None,right,1,0.569281000061892,89.9368012000341,None,90.53680310002528,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.3435716449781925,122.2744185012582,left,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,91.62121750006918,None,right,1,0.058035299996845424,91.7216338000726,None,91.80400160001591,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.172304806529708,127.9178410876162,left,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,92.88822650001384,None,right,1,0.061466599931009114,92.98850860004313,None,93.07093020004686,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.934487693555567,126.85012402267232,left,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,94.15547370002605,None,right,1,0.42653359996620566,94.25564900005702,None,94.70439359999727,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.956079418018876,127.5070998467788,left,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,95.78930669999681,None,right,1,0.1614934999961406,95.88922430004459,None,96.0715306000784,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.142996470494782,126.65790675310716,left,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,97.15627310005948,None,right,1,0.02611469989642501,97.25624810007866,None,97.3053170000203,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.477232725745194,132.9698737214029,left,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,98.3898157000076,None,right,1,0.11192290007602423,98.49014970008284,None,98.62317969999276,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.724699075577254,126.3385491381284,left,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,99.7064402999822,None,right,1,0.3474807000020519,99.80663980008103,None,100.17317960003857,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.1273914690727125,127.1655256565238,left,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,101.25783950008918,None,right,1,0.17991669999901205,101.3584506000625,None,101.55775270005688,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.78253765455631,122.56577176763676,left,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,102.64098090003245,None,right,1,0.12623170006554574,102.74006720003672,None,102.8913584999973,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.967326880915936,125.60303163760436,left,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,103.97407029999886,None,right,1,0.09751610003877431,104.07428529998288,None,104.19156170007773,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.634910179546642,128.5035338995001,left,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,105.27470740000717,None,right,1,0.21216620004270226,105.37454670004081,None,105.60846470005345,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.182162291627922,124.93464200988198,left,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,106.69299660006072,None,right,1,0.1220952000003308,106.79269000003114,None,106.94212610006798,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.991266836162781,119.02755224263416,left,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,108.02647669997532,None,right,1,0.3072367000859231,108.12674159999005,None,108.46001590008382,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.793269673267117,125.54375971529667,left,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,109.54279840004165,None,right,1,0.0796822999836877,109.64261810004245,None,109.74266600003466,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,6.158862341937934,123.68178068531644,left,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,110.82729430007748,None,right,1,0.4187556999968365,110.92758610006422,None,111.39037769997958,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.850892826048968,132.27893633705582,left,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,112.47767699998803,None,right,1,0.11231710005085915,112.57783269998617,None,112.71105829998851,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.892459498576738,127.90713867282302,left,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,113.7942549000727,None,right,1,0.07657879998441786,113.8942133000819,None,113.99413590005133,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.639748472232595,129.6799480157564,left,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,115.07858740002848,None,right,1,0.18454369995743036,115.17890260007698,None,115.39455710002221,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,A,,5.817386599802748,126.396525555873,left,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,116.47920479997993,None,right,1,0.37428089999593794,116.5800256000366,None,116.97916520002764,None,antonella,001,2022-06-21_16h40.33.656,PruebaGabor2,2022.1.3,59.96138489519233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.06805810006335,121.07974910002667,None,0,,118.18171789997723,None,,,,,,,,,
