Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.57101881998731,276,B,right,0.032855094099936547,,,,,0,29,29,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.1626617999282,None,right,1,0.4109358999412507,288.26248420006596,None,288.6962059000507,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.36137407597146,133,B,right,0.0318068703798573,,,,,0,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7797461000737,None,right,1,0.5052725998684764,289.8797935999464,None,290.41349599999376,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.41072162134962,324,B,right,0.0320536081067481,,,,,0,31,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.49699679994956,None,right,1,0.4921252999920398,291.5971262000967,None,292.11372969998047,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.37345713682727,74,A,left,0.02186728568413635,,,,,0,32,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.19756800006144,None,left,1,0.5838721997570246,293.29753420013003,None,293.91436460008845,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.70165031872824,97,B,right,0.0335082515936412,,,,,0,33,33,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.99828350008465,None,right,1,0.4717857998330146,295.0980609001126,None,295.5981175999623,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.37272131308695,241,A,left,0.02186360656543475,,,,,0,34,34,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.681655399967,None,left,1,0.7477489998564124,296.78161130007356,None,297.5484547999222,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.0984079274131,120,A,left,0.0204920396370655,,,,,0,35,35,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.63223310001194,None,left,1,1.3172605000436306,298.7321049000602,None,300.06598620000295,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.35783087071996,8,B,right,0.0317891543535998,,,,,0,36,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.1497921999544,None,right,1,0.45528350002132356,301.2498222000431,None,301.7334289001301,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.62736538341546,148,B,right,0.033136826917077304,,,,,0,37,37,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8179144000169,None,right,1,0.452391600003466,302.9172420001123,None,303.40064639993943,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.50662662795716,266,A,left,0.022533133139785798,,,,,0,38,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4844967999961,None,left,1,0.5690631999168545,304.58443229994737,None,305.1846276000142,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.71540939151751,324,B,right,0.03357704695758755,,,,,0,39,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.26846179994754,None,right,1,0.5217247998807579,306.36827090010047,None,306.91829670011066,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.34968606662024,349,A,left,0.021748430333101202,,,,,0,40,40,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0017303000204,None,left,1,0.5317464000545442,308.1020168000832,None,308.6520477000158,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.01824543709285,261,A,left,0.02009122718546425,,,,,0,41,41,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7358345000539,None,left,1,0.7412905998062342,309.83562620007433,None,310.60271649993956,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.42202277103785,123,B,right,0.03211011385518925,,,,,0,42,42,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.6864972000476,None,right,1,0.4395059000235051,311.78644050005823,None,312.25327980006114,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.49094389342984,261,B,right,0.0324547194671492,,,,,0,43,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.33683670009486,None,right,1,0.3966779997572303,313.43688910012133,None,313.8534142000135,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.11767176530402,219,A,left,0.0205883588265201,,,,,0,44,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.93724010000005,None,left,1,0.5560419000685215,315.0372627999168,None,315.62084270012565,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.50835693086305,249,A,left,0.02254178465431525,,,,,0,45,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.704604400089,None,left,1,0.6691794998478144,316.80456650000997,None,317.50490609998815,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.58416957836755,202,B,right,0.032920847891837746,,,,,0,46,46,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.58817919995636,None,right,1,0.4974310998804867,318.68839269992895,None,319.20513539994135,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.24789942373688,349,A,left,0.0212394971186844,,,,,0,47,47,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.2889487000648,None,left,1,0.5894009999465197,320.3890786000993,None,321.00572940008715,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.4971422368198,197,B,right,0.032485711184099,,,,,0,48,48,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.089655400021,None,right,1,0.4599184999242425,322.1896325000562,None,322.67321739997715,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.29629848623957,43,A,left,0.02148149243119785,,,,,0,49,49,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.7567821999546,None,left,1,0.4333265998866409,323.8565174001269,None,324.3070026000496,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.88645151124523,307,B,right,0.03443225755622615,,,,,0,50,50,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.390619300073,None,right,1,0.495466300053522,325.4906045999378,None,326.0076800000388,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.17914595645161,315,A,left,0.02089572978225805,,,,,0,51,51,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0911618999671,None,left,1,0.5141018000431359,327.19124320009723,None,327.7243653999176,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.39731658356244,109,A,left,0.021986582917812202,,,,,0,52,52,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8082973000128,None,left,1,0.6858142998535186,328.9080215001013,None,329.62521410011686,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.46163852824403,331,A,left,0.022308192641220147,,,,,0,53,53,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.7088931000326,None,left,1,0.5131554999388754,330.80886709992774,None,331.3425712999888,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.33123574958427,337,A,left,0.021656178747921348,,,,,0,54,54,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4263301999308,None,left,1,0.5958124997559935,332.52661950001493,None,333.14335960010067,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.67501270275929,302,B,right,0.033375063513796446,,,,,0,55,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.22702710004523,None,right,1,0.3547831999603659,334.3270596000366,None,334.7105827999767,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.15103911197002,19,A,left,0.0207551955598501,,,,,0,56,56,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.79412880004384,None,left,1,0.6192060997709632,335.8942394000478,None,336.5443661999889,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.48954648904754,129,B,right,0.0324477324452377,,,,,0,57,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.62816930003464,None,right,1,0.37765009980648756,337.72814289992675,None,338.1282484000549,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.12897011869915,234,A,left,0.02064485059349575,,,,,0,58,58,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.1953135000076,None,left,1,0.5534086998086423,339.3119848999195,None,339.89552589994855,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.23099506672041,228,A,left,0.021154975333602048,,,,,0,59,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9791240999475,None,left,1,0.6265383998397738,341.07904929993674,None,341.729445700068,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.59569111142954,131,A,left,0.022978455557147698,,,,,0,60,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8131911000237,None,right,0,0.39194419980049133,342.91300210007466,None,343.33095200010575,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.18629982963397,270,A,left,0.02093149914816985,,,,,0,61,61,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.41348979994655,347.4141939000692,None,0,,344.5134139000438,None,347.5143500000704,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.40120818269373,47,B,right,0.03200604091346865,,,,,0,62,62,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.59790110005997,None,right,1,0.8720207000151277,348.6979775999207,None,349.59833660000004,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.47201756287608,66,A,left,0.0223600878143804,,,,,0,63,63,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.68247999995947,None,left,1,0.6750952997244895,350.7822730001062,None,351.4822694999166,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.28618689431499,83,B,right,0.031430934471574946,,,,,0,64,64,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5660808000248,None,right,1,0.36745209991931915,352.6661016999278,None,353.06632290012203,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.37466753322675,75,A,left,0.021873337666133752,,,,,0,65,65,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.1498594000004,None,left,1,0.7835295998957008,354.25001979991794,None,355.0502951000817,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.08939982600128,234,A,left,0.020446999130006402,,,,,0,66,66,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1337152000051,None,left,1,0.6479438997339457,356.233825400006,None,356.9008380000014,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.62867668089434,306,B,right,0.0331433834044717,,,,,0,67,67,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.98452190007083,None,right,1,0.5412665999028832,358.08443209994584,None,358.6513076000847,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.69899505156519,156,B,right,0.03349497525782595,,,,,0,68,68,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.7349070000928,None,right,1,0.446702899876982,359.8351000000257,None,360.3017806999851,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.16987536863918,119,B,right,0.0308493768431959,,,,,0,69,69,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3854094000999,None,right,1,0.5401635998860002,361.48519399994984,None,362.05201500002295,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.51800486331816,163,B,right,0.032590024316590804,,,,,0,70,70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.135781200137,None,right,1,0.4140270999632776,363.2359136000741,None,363.6692622001283,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.72231115957378,315,B,right,0.033611555797868904,,,,,0,71,71,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.75288620009087,None,right,1,0.33413459989242256,364.8527923999354,None,365.21977260010317,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.20861894722884,222,A,left,0.0210430947361442,,,,,0,72,72,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3034983999096,None,left,1,0.42262609978206456,366.4034160999581,None,366.85456330003217,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.24541135293564,273,A,left,0.021227056764678197,,,,,0,73,73,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.93739360012114,None,left,1,0.5477225999347866,368.0374199000653,None,368.6041254000738,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.33628194746762,284,B,right,0.0316814097373381,,,,,0,74,74,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6877623000182,None,right,1,0.3497947999276221,369.78794650011696,None,370.154495799914,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.71175578163359,31,B,right,0.03355877890816795,,,,,0,75,75,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.23821770003997,None,right,1,0.4707704996690154,371.3383999001235,None,371.83863719995134,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.2267152843478,106,A,left,0.021133576421739,,,,,0,76,76,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9222933999263,None,left,1,0.45851489971391857,373.0227838999126,None,373.5059462999925,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.16011421414474,344,A,left,0.0208005710707237,,,,,0,77,77,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.5895173000172,None,left,1,0.6080144997686148,374.68969230004586,None,375.3232809000183,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
6.29098631103711,2,B,right,0.03145493155518555,,,,,0,78,78,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.40675850003026,None,right,1,0.4308140999637544,376.50677020009607,None,376.9567051001359,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
4.43442134980125,89,A,left,0.02217210674900625,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.04079120000824,None,left,1,0.5662638999056071,378.1408110000193,None,378.7242312000599,None,,,,,PameSeptiembre,001,2022-09-27_15h54.17.503,PruebaGabor2,2022.1.3,59.95070855688744,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.2747607000638,None,380.2747607000638,None,,,,,,,
