Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.7712490071334,,B,60.2038916028961,0.033856245035667,right,Right,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,52.38233459999901,None,right,1,0.5542255000036675,52.48242069999105,None,53.06592969998019,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.78591396694264,,B,60.96814582059859,0.0339295698347132,right,Right,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,54.14952359997551,None,right,1,0.31416779998107813,54.250186499994015,None,54.58310329998494,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.7861300224522,,A,98.89064842986241,0.028930650112261,left,Left,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,55.668007199972635,None,right,0,0.2770332000218332,55.76697009999771,None,56.070917099976214,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.74037109471642,,B,59.5246124615583,0.0337018554735821,right,Right,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,57.16730339999776,None,right,1,0.5936019000073429,57.2673312999832,None,57.885608799988404,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.70147029690313,,A,96.5086685933335,0.02850735148451565,left,Left,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,58.98451519999071,None,left,1,0.49531269998988137,59.08477019998827,None,59.60175739999977,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.69237402243448,,A,96.5006797142118,0.0284618701121724,left,Left,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,60.68506659998093,None,left,1,0.45090429999982007,60.785242099984316,None,61.26864049999858,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.82217860521281,,B,62.2158334664355,0.03411089302606405,right,Right,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,62.35242089998792,None,right,1,1.048694400000386,62.45225589998881,None,63.519781499984674,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.86193314808485,,B,63.150615169344405,0.034309665740424246,right,Right,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,64.60295609998866,None,right,1,2.7337373000045773,64.70301759999711,None,67.45401209997362,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.72530625322678,,A,97.2472305457173,0.0286265312661339,left,Left,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,68.53759199997876,None,left,1,0.5743121999839786,68.63766959999339,None,69.2377893999801,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.64957882532122,,A,94.3402366143518,0.0282478941266061,left,Left,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,70.32146739997552,None,left,1,0.6950585000158753,70.42132609998225,None,71.13830919997417,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.8749127966295,,B,63.5190774308247,0.034374563983147505,right,Right,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,72.22223059998942,None,right,1,0.5478362999856472,72.32203489998938,None,72.88900739999372,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.74506164945214,,B,59.6281540691298,0.0337253082472607,right,Right,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,73.97292239998933,None,left,0,0.5156212000001688,74.07263929999317,None,74.60778049999499,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.67952016090511,,A,95.494243127605,0.02839760080452555,left,Left,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,75.68988789999275,None,left,1,1.5585785000002943,75.7897594999813,None,77.3752256000007,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.719145030165,,A,97.06851619359999,0.028595725150825,left,Left,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,78.47389850000036,None,left,1,0.9500517999986187,78.57422379998025,None,79.54089279999607,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.79652096075576,,B,61.119735380497495,0.0339826048037788,right,Right,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,80.62469689999125,None,right,1,0.5431977999978699,80.72474969999166,None,81.29157579998719,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.6660316436833,,A,95.8076835388605,0.028330158218416498,left,Left,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,82.375392499991,None,left,1,0.6168736000254285,82.47523149999324,None,83.10900589998346,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
5.71454997714318,,A,97.434921498953,0.028572749885715898,left,Left,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,84.19229709997308,None,left,1,0.55985019999207,84.29244419999304,None,84.8760247999744,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.79780810064405,,B,61.36872283451859,0.03398904050322025,right,Right,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,85.96007159998408,None,right,1,0.7774673000094481,86.05956869997317,None,86.85972889998811,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
6.73055428182459,,B,58.9740622048953,0.03365277140912295,right,Right,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,87.94363599998178,None,right,1,0.7847858999739401,88.04355289999512,None,88.86061539998627,None,AntonellaPruebamarzo,001,2023-03-16_12h48.03.194,PruebaGabor2,2022.1.3,60.044589112378006,
