Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.70302277314696,,A,96.9982272857429,0.028515113865734798,left,Left,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,52.3311990000002,None,left,1,0.38756999999895925,52.43106600000101,None,52.847834299998794,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.7712490071334,,B,60.2038916028961,0.033856245035667,right,Right,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,53.93210969999927,None,right,1,0.5784012000003713,54.031929600001604,None,54.632074699999066,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.78591396694264,,B,60.96814582059859,0.0339295698347132,right,Right,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,55.71583399999872,None,right,1,0.3546661000000313,55.81580960000065,None,56.19958019999831,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.7861300224522,,A,98.89064842986241,0.028930650112261,left,Left,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,57.282675200000085,None,right,0,0.411288200000854,57.383194099998946,None,57.8168250000017,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.74037109471642,,B,59.5246124615583,0.0337018554735821,right,Right,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,58.90028430000166,None,left,0,0.761981100000412,59.00025779999851,None,59.78374249999979,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.70147029690313,,A,96.5086685933335,0.02850735148451565,left,Left,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,60.867418000001635,None,right,0,0.6584310999969603,60.96750059999977,None,61.650824500000454,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.69237402243448,,A,96.5006797142118,0.0284618701121724,left,Left,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,62.73470929999894,None,left,1,0.7996317999968596,62.83460520000153,None,63.65387710000141,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.82217860521281,,B,62.2158334664355,0.03411089302606405,right,Right,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,64.75122589999955,None,left,0,0.5835793999976886,64.85123689999818,None,65.46011709999948,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.86193314808485,,B,63.150615169344405,0.034309665740424246,right,Right,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,66.55176909999864,None,right,1,0.8788876999969943,66.65178999999989,None,67.55503170000156,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.72530625322678,,A,97.2472305457173,0.0286265312661339,left,Left,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,68.65280269999857,None,left,1,0.5770807999979297,68.75292669999908,None,69.35299229999873,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.64957882532122,,A,94.3402366143518,0.0282478941266061,left,Left,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,70.43670009999914,None,left,1,0.5540741000004346,70.53644759999952,None,71.12005399999907,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.8749127966295,,B,63.5190774308247,0.034374563983147505,right,Right,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,72.20400299999892,None,right,1,0.6590000999967742,72.30385309999838,None,72.98750550000113,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.74506164945214,,B,59.6281540691298,0.0337253082472607,right,Right,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,74.0716425999999,None,left,0,0.743582899998728,74.17134019999867,None,74.93868709999879,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.67952016090511,,A,95.494243127605,0.02839760080452555,left,Left,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,76.02221709999867,None,right,0,0.46410739999555517,76.12217489999966,None,76.60563289999845,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.719145030165,,A,97.06851619359999,0.028595725150825,left,Left,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,77.6892442999997,None,left,1,0.38867349999782164,77.78937280000173,None,78.20633069999894,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.79652096075576,,B,61.119735380497495,0.0339826048037788,right,Right,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,79.28990930000145,None,right,1,0.5087632999966445,79.38992119999966,None,79.92367569999988,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.6660316436833,,A,95.8076835388605,0.028330158218416498,left,Left,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,81.00682210000014,None,left,1,0.5514468000001216,81.1070307000009,None,81.69045149999874,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.71454997714318,,A,97.434921498953,0.028572749885715898,left,Left,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,82.77419060000102,None,left,1,0.4797370999986015,82.87426300000152,None,83.37440259999858,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
