Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.8749127966295,,B,63.5190774308247,0.034374563983147505,right,Right,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,123.47403139999369,126.47435540001607,None,0,,123.57375929999398,None,126.57589120001649,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.74506164945214,,B,59.6281540691298,0.0337253082472607,right,Right,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,127.65829490000033,130.6595917000086,None,0,,127.75834749999922,None,130.75937590000103,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.67952016090511,,A,95.494243127605,0.02839760080452555,left,Left,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,131.84311030001845,134.84401719999732,None,0,,131.94316680001793,None,134.94419639999978,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.719145030165,,A,97.06851619359999,0.028595725150825,left,Left,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,136.02782610000577,139.02852270001313,None,0,,136.12784760000068,None,139.12863220000872,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.79652096075576,,B,61.119735380497495,0.0339826048037788,right,Right,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,140.21243230000255,143.21346410000115,None,0,,140.31259740001406,None,143.31343900001957,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.6660316436833,,A,95.8076835388605,0.028330158218416498,left,Left,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,144.39706000001752,147.3980921000184,None,0,,144.49721279999358,None,147.4980435000034,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.71454997714318,,A,97.434921498953,0.028572749885715898,left,Left,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,148.58166330002132,151.58238540001912,None,0,,148.68192000000272,None,151.6824426999956,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.79780810064405,,B,61.36872283451859,0.03398904050322025,right,Right,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,152.7659942000173,155.76710460000322,None,0,,152.86612019999302,None,155.86693790002028,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.73055428182459,,B,58.9740622048953,0.03365277140912295,right,Right,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,156.9506777000206,159.95195720001357,None,0,,157.05271700001322,None,160.05190520000178,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.83431327574922,,B,62.0735016195749,0.0341715663787461,right,Right,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,161.13566450000508,164.13664290000452,None,0,,161.23560479999287,None,164.23646360001294,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.32018270000117,168.3212416000024,None,0,,165.42023499999777,None,,,,,,,,,
