"count","ptCnt","Grupo","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4","liftOffDiff","X.2","X","X.1","Compatibilidad","X.3","X.4","X.5"
2927,0,"Grupo B",437,3,47,0,1,0,1,377,2069,1483,23,"You kicked the football to Jack","06/17/2017","listening and comprehension","n","n","n",586,NA,"","",0,NA,NA,NA
2934,0,"Grupo B",437,3,54,1,0,0,1,353,2805,2184,14,"The policeman radioed the message to you","06/17/2017","listening and comprehension","n","n","n",621,NA,"","",0,NA,NA,NA
2936,0,"Grupo B",437,3,56,1,0,0,1,326,2822,1724,17,"You received the complaint from Ian","06/17/2017","listening and comprehension","n","n","n",1098,NA,"","",0,NA,NA,NA
2938,0,"Grupo B",437,3,58,1,1,0,1,357,2250,1579,37,"You offered Chris some writing tips","06/17/2017","listening and comprehension","n","n","n",671,NA,"","",1,NA,NA,NA
2939,0,"Grupo B",437,3,59,0,1,0,1,443,2631,1511,28,"You handed Courtney the notebook","06/17/2017","listening and comprehension","n","n","n",1120,NA,"","",0,NA,NA,NA
2941,0,"Grupo B",437,3,61,1,1,0,1,278,2663,1647,32,"You devoted your time to Tiana","06/17/2017","listening and comprehension","n","n","n",1016,NA,"","",1,NA,NA,NA
2942,0,"Grupo B",437,3,62,0,1,0,1,465,2495,1744,30,"You conveyed the message to Adam","06/17/2017","listening and comprehension","n","n","n",751,NA,"","",0,NA,NA,NA
2948,0,"Grupo B",437,3,68,1,0,0,1,308,2739,2138,15,"Anna transferred responsibility to you","06/17/2017","listening and comprehension","n","n","n",601,NA,"","",0,NA,NA,NA
2949,0,"Grupo B",437,3,69,1,1,0,1,555,2029,1390,34,"You sang Jenni a song","06/17/2017","listening and comprehension","n","n","n",639,NA,"","",1,NA,NA,NA
2950,0,"Grupo B",437,3,70,1,1,0,1,447,1947,1639,33,"You dedicated the song to John","06/17/2017","listening and comprehension","n","n","n",308,NA,"","",1,NA,NA,NA
2951,0,"Grupo B",437,3,71,0,0,0,1,295,2848,1523,7,"Joe kicked you the soccer ball","06/17/2017","listening and comprehension","n","n","n",1325,NA,"","",1,NA,NA,NA
2954,0,"Grupo B",437,3,74,1,0,0,1,353,2063,1277,19,"Liz told you the story","06/17/2017","listening and comprehension","n","n","n",786,NA,"","",0,NA,NA,NA
2956,0,"Grupo B",437,3,76,1,1,0,1,384,2061,1635,35,"You gave Jesse another chance","06/17/2017","listening and comprehension","n","n","n",426,NA,"","",1,NA,NA,NA
2958,0,"Grupo B",437,3,78,1,0,0,1,439,2447,1874,13,"Sara transmitted the orders to you","06/17/2017","listening and comprehension","n","n","n",573,NA,"","",0,NA,NA,NA
2959,0,"Grupo B",437,3,79,0,0,0,1,413,2864,1473,10,"Your dad poured you some water","06/17/2017","listening and comprehension","n","n","n",1391,NA,"","",1,NA,NA,NA
2968,0,"Grupo B",438,4,8,0,0,0,1,358,3227,1874,13,"Sara transmitted the orders to you","06/18/2017","syntax","n","n","n",1353,NA,"","",1,NA,NA,NA
2970,0,"Grupo B",438,4,10,0,1,0,1,184,2245,1126,39,"You taught him a lesson","06/18/2017","syntax","n","n","n",1119,NA,"","",0,NA,NA,NA
2972,0,"Grupo B",438,4,12,1,0,0,1,306,2635,1473,10,"Your dad poured you some water","06/18/2017","syntax","n","n","n",1162,NA,"","",0,NA,NA,NA
2975,0,"Grupo B",438,4,15,1,0,0,1,333,2160,1523,7,"Joe kicked you the soccer ball","06/18/2017","syntax","n","n","n",637,NA,"","",0,NA,NA,NA
2976,0,"Grupo B",438,4,16,0,1,0,1,350,2145,1639,33,"You dedicated the song to John","06/18/2017","syntax","n","n","n",506,NA,"","",0,NA,NA,NA
2978,0,"Grupo B",438,4,18,0,1,0,1,186,2226,1390,34,"You sang Jenni a song","06/18/2017","syntax","n","n","n",836,NA,"","",0,NA,NA,NA
2980,0,"Grupo B",438,4,20,0,0,0,1,168,2735,1371,20,"Your family sent you regards","06/18/2017","syntax","n","n","n",1364,NA,"","",1,NA,NA,NA
2981,0,"Grupo B",438,4,21,1,1,0,1,623,1949,1293,29,"You hit Paul the baseball","06/18/2017","syntax","n","n","n",656,NA,"","",1,NA,NA,NA
3000,0,"Grupo B",438,4,40,0,1,0,1,159,2913,1635,35,"You gave Jesse another chance","06/18/2017","syntax","n","n","n",1278,NA,"","",0,NA,NA,NA
3011,0,"Grupo B",438,4,51,1,0,0,1,3841,4577,1693,4,"Jeff entrusted the key to you","06/18/2017","syntax","n","n","n",2884,NA,"","",0,NA,NA,NA
3017,0,"Grupo B",438,4,57,0,1,0,1,215,2935,1579,37,"You offered Chris some writing tips","06/18/2017","syntax","n","n","n",1356,NA,"","",0,NA,NA,NA
3018,0,"Grupo B",438,4,58,0,0,0,1,696,1962,1304,18,"Amanda paid you tribute","06/18/2017","syntax","n","n","n",658,NA,"","",1,NA,NA,NA
3022,0,"Grupo B",438,4,62,0,0,0,1,353,3955,2138,15,"Anna transferred responsibility to you","06/18/2017","syntax","n","n","n",1817,NA,"","",1,NA,NA,NA
3025,0,"Grupo B",438,4,65,1,1,0,1,318,2127,1681,21,"You delivered the Pizza to Andy","06/18/2017","syntax","n","n","n",446,NA,"","",1,NA,NA,NA
3028,0,"Grupo B",438,4,68,0,1,0,1,494,2063,1307,38,"You blew your sister a kiss","06/18/2017","syntax","n","n","n",756,NA,"","",0,NA,NA,NA
3035,0,"Grupo B",438,4,75,0,0,0,1,412,1927,1647,16,"Dan confessed his secret to you","06/18/2017","syntax","n","n","n",280,NA,"","",1,NA,NA,NA
3043,0,"Grupo B",439,1,3,1,1,0,1,143,2713,1407,40,"You sent your family regards","07/03/2017","Listening comprehension and response inhibition","n","n","y",1306,NA,"","",1,NA,NA,NA
3046,0,"Grupo B",439,1,6,1,1,0,1,140,1919,1371,32,"You sold the land to Mike","07/03/2017","Listening comprehension and response inhibition","n","n","y",548,NA,"","",1,NA,NA,NA
3047,0,"Grupo B",439,1,7,0,0,0,1,138,1787,1489,3,"Jack kicked the football to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",298,NA,"","",1,NA,NA,NA
3048,0,"Grupo B",439,1,8,0,0,0,1,147,2338,1704,10,"Adam conveyed the message to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",634,NA,"","",1,NA,NA,NA
3050,0,"Grupo B",439,1,10,0,1,0,1,175,1975,1364,29,"You rolled Mike the marble","07/03/2017","Listening comprehension and response inhibition","n","n","y",611,NA,"","",0,NA,NA,NA
3051,0,"Grupo B",439,1,11,0,1,0,1,151,1552,1186,26,"You threw Diane the pen","07/03/2017","Listening comprehension and response inhibition","n","n","y",366,NA,"","",0,NA,NA,NA
3054,0,"Grupo B",439,1,14,0,0,0,1,162,1853,1559,8,"Courtney handed you the notebook","07/03/2017","Listening comprehension and response inhibition","n","n","y",294,NA,"","",1,NA,NA,NA
3057,0,"Grupo B",439,1,17,0,0,0,1,164,1768,1503,1,"Andy delivered the pizza to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",265,NA,"","",1,NA,NA,NA
3058,0,"Grupo B",439,1,18,0,1,0,1,128,4121,1645,27,"You kicked Joe the soccer ball","07/03/2017","Listening comprehension and response inhibition","n","n","y",2476,NA,"","",0,NA,NA,NA
3060,0,"Grupo B",439,1,20,1,0,0,1,163,1696,1022,19,"He taught you a lesson","07/03/2017","Listening comprehension and response inhibition","n","n","y",674,NA,"","",0,NA,NA,NA
3061,0,"Grupo B",439,1,21,0,1,0,1,109,1897,1427,30,"You poured your dad some water","07/03/2017","Listening comprehension and response inhibition","n","n","y",470,NA,"","",0,NA,NA,NA
3065,0,"Grupo B",439,1,25,1,1,0,1,187,2764,1856,33,"You transmitted the orders to Sara","07/03/2017","Listening comprehension and response inhibition","n","n","y",908,NA,"","",1,NA,NA,NA
3072,0,"Grupo B",439,1,32,0,0,0,1,145,2528,1875,5,"Kelly dispensed the rations to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",653,NA,"","",1,NA,NA,NA
3074,0,"Grupo B",439,1,34,1,1,0,1,153,1868,1600,36,"You confessed your secret to Dan","07/03/2017","Listening comprehension and response inhibition","n","n","y",268,NA,"","",1,NA,NA,NA
3077,0,"Grupo B",439,1,37,1,0,0,1,185,1950,1508,17,"Chris offered you some writing tips","07/03/2017","Listening comprehension and response inhibition","n","n","y",442,NA,"","",0,NA,NA,NA
3078,0,"Grupo B",439,1,38,0,1,0,1,108,3413,1620,28,"You shot Shawn the rubber band","07/03/2017","Listening comprehension and response inhibition","n","n","y",1793,NA,"","",0,NA,NA,NA
3079,0,"Grupo B",439,1,39,0,0,0,1,101,3076,1534,2,"Helen awarded a medal to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",1542,NA,"","",1,NA,NA,NA
3083,0,"Grupo B",439,1,43,1,1,0,1,169,2624,1270,38,"You paid Amanda tribute","07/03/2017","Listening comprehension and response inhibition","n","n","y",1354,NA,"","",1,NA,NA,NA
3084,0,"Grupo B",439,1,44,1,0,0,1,143,2309,1472,20,"Andy pitched you the idea","07/03/2017","Listening comprehension and response inhibition","n","n","y",837,NA,"","",0,NA,NA,NA
3089,0,"Grupo B",439,1,49,0,0,0,1,137,2005,1433,4,"Amber drove the car to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",572,NA,"","",1,NA,NA,NA
3090,0,"Grupo B",439,1,50,1,0,0,1,153,1611,1698,15,"Jesse gave you another chance","07/03/2017","Listening comprehension and response inhibition","n","n","y",-87,NA,"","",0,NA,NA,NA
3091,0,"Grupo B",439,1,51,1,1,0,1,143,2025,1724,37,"Ian received the complaint from you","07/03/2017","Listening comprehension and response inhibition","n","n","y",301,NA,"","",1,NA,NA,NA
3092,0,"Grupo B",439,1,52,0,1,0,1,101,2255,1634,24,"You entrusted the key to Jeff","07/03/2017","Listening comprehension and response inhibition","n","n","y",621,NA,"","",0,NA,NA,NA
3095,0,"Grupo B",439,1,55,1,0,0,1,163,2907,1390,18,"Your sister blew you a kiss","07/03/2017","Listening comprehension and response inhibition","n","n","y",1517,NA,"","",0,NA,NA,NA
3097,0,"Grupo B",439,1,57,0,0,0,1,80,1564,1396,6,"Christine bought you ice cream","07/03/2017","Listening comprehension and response inhibition","n","n","y",168,NA,"","",1,NA,NA,NA
3098,0,"Grupo B",439,1,58,1,1,0,1,150,2330,2065,34,"You radioed the message to the policeman","07/03/2017","Listening comprehension and response inhibition","n","n","y",265,NA,"","",1,NA,NA,NA
3101,0,"Grupo B",439,1,61,1,1,0,1,150,2763,2034,35,"You transferred responsibility to Anna","07/03/2017","Listening comprehension and response inhibition","n","n","y",729,NA,"","",1,NA,NA,NA
3102,0,"Grupo B",439,1,62,1,0,0,1,145,1707,1369,14,"Jenni sang you a song","07/03/2017","Listening comprehension and response inhibition","n","n","y",338,NA,"","",0,NA,NA,NA
3103,0,"Grupo B",439,1,63,1,1,0,1,180,2422,1310,39,"You told Liz the story","07/03/2017","Listening comprehension and response inhibition","n","n","y",1112,NA,"","",1,NA,NA,NA
3105,0,"Grupo B",439,1,65,0,1,0,1,127,1850,1637,22,"You donated money to Vincent","07/03/2017","Listening comprehension and response inhibition","n","n","y",213,NA,"","",0,NA,NA,NA
3109,0,"Grupo B",439,1,69,0,1,0,1,57,1927,1567,25,"You handed the puppy to Katie","07/03/2017","Listening comprehension and response inhibition","n","n","y",360,NA,"","",0,NA,NA,NA
3116,0,"Grupo B",439,1,76,0,0,0,1,59,3503,1926,7,"Sally slid you the cafeteria tray","07/03/2017","Listening comprehension and response inhibition","n","n","y",1577,NA,"","",1,NA,NA,NA
3118,0,"Grupo B",439,1,78,1,0,0,1,597,2302,1746,12,"Tiana devoted her time to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",556,NA,"","",0,NA,NA,NA
3120,0,"Grupo B",439,1,80,1,0,0,1,191,2378,1696,13,"John dedicated the song to you","07/03/2017","Listening comprehension and response inhibition","n","n","y",682,NA,"","",0,NA,NA,NA
3128,0,"Grupo B",440,2,8,0,0,0,1,700,1732,1369,14,"Jenni sang you a song","06/19/2017","attention and comprehension","n","n","n",363,NA,"","",1,NA,NA,NA
3129,0,"Grupo B",440,2,9,0,1,0,1,323,2094,1600,36,"You confessed your secret to Dan","06/19/2017","attention and comprehension","n","n","n",494,NA,"","",0,NA,NA,NA
3140,0,"Grupo B",440,2,20,0,0,0,1,269,2568,1022,19,"He taught you a lesson","06/19/2017","attention and comprehension","n","n","n",1546,NA,"","",1,NA,NA,NA
3142,0,"Grupo B",440,2,22,0,1,0,1,199,2928,1407,40,"You sent your family regards","06/19/2017","attention and comprehension","n","n","n",1521,NA,"","",0,NA,NA,NA
3150,0,"Grupo B",440,2,30,1,1,0,1,344,1847,1567,25,"You handed the puppy to Katie","06/19/2017","attention and comprehension","n","n","n",280,NA,"","",1,NA,NA,NA
3155,0,"Grupo B",440,2,35,0,0,0,1,119,3542,1696,13,"John dedicated the song to you","06/19/2017","attention and comprehension","n","n","n",1846,NA,"","",1,NA,NA,NA
3161,0,"Grupo B",440,2,41,0,0,0,1,2807,3039,1805,11,"Art bestowed the honor upon you","06/19/2017","attention and comprehension","n","n","n",1234,NA,"","",1,NA,NA,NA
3164,0,"Grupo B",440,2,44,1,0,0,1,194,2893,1322,9,"Paul hit you the baseball","06/19/2017","attention and comprehension","n","n","n",1571,NA,"","",0,NA,NA,NA
3170,0,"Grupo B",440,2,50,0,0,0,1,156,2895,1390,18,"Your sister blew you a kiss","06/19/2017","attention and comprehension","n","n","n",1505,NA,"","",1,NA,NA,NA
3175,0,"Grupo B",440,2,55,1,0,0,1,235,2889,1704,10,"Adam conveyed the message to you","06/19/2017","attention and comprehension","n","n","n",1185,NA,"","",0,NA,NA,NA
3177,0,"Grupo B",440,2,57,0,1,0,1,171,2659,1310,39,"You told Liz the story","06/19/2017","attention and comprehension","n","n","n",1349,NA,"","",0,NA,NA,NA
3180,0,"Grupo B",440,2,60,0,0,0,1,265,2360,1698,15,"Jesse gave you another chance","06/19/2017","attention and comprehension","n","n","n",662,NA,"","",1,NA,NA,NA
3191,0,"Grupo B",440,2,71,1,0,0,1,331,2324,1396,6,"Christine bought you ice cream","06/19/2017","attention and comprehension","n","n","n",928,NA,"","",0,NA,NA,NA
3195,0,"Grupo B",440,2,75,0,1,0,1,417,3651,2065,34,"You radioed the message to the policeman","06/19/2017","attention and comprehension","n","n","n",1586,NA,"","",0,NA,NA,NA
3202,0,"Grupo B",441,2,2,1,0,0,1,112,2420,1926,7,"Sally slid you the cafeteria tray","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","494","","n",NA,NA,"","",0,NA,NA,NA
3206,0,"Grupo B",441,2,6,1,1,0,1,249,1810,1422,23,"You dealt the cards to Mark","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","388","","n",NA,NA,"","",1,NA,NA,NA
3210,0,"Grupo B",441,2,10,1,1,0,1,5493,2201,1567,25,"You handed the puppy to Katie","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","634","","n",NA,NA,"","",1,NA,NA,NA
3218,0,"Grupo B",441,2,18,0,1,0,1,495,1803,1310,39,"You told Liz the story","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","493","","n",NA,NA,"","",0,NA,NA,NA
3221,0,"Grupo B",441,2,21,0,0,0,1,284,2337,1733,16,"Steve lavished you with praise","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","604","","n",NA,NA,"","",1,NA,NA,NA
3227,0,"Grupo B",441,2,27,0,0,0,1,331,2317,1805,11,"Art bestowed the honor upon you","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","512","","n",NA,NA,"","",1,NA,NA,NA
3235,0,"Grupo B",441,2,35,0,1,0,1,472,2306,1600,36,"You confessed your secret to Dan","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","706","","n",NA,NA,"","",0,NA,NA,NA
3236,0,"Grupo B",441,2,36,1,0,0,1,492,1920,1396,6,"Christine bought you ice cream","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","524","","n",NA,NA,"","",0,NA,NA,NA
3250,0,"Grupo B",441,2,50,1,1,0,1,149,1800,1364,29,"You rolled Mike the marble","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","436","","n",NA,NA,"","",1,NA,NA,NA
3251,0,"Grupo B",441,2,51,0,0,0,1,469,2715,1472,20,"Andy pitched you the idea","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","1243","","n",NA,NA,"","",1,NA,NA,NA
3257,0,"Grupo B",441,2,57,0,1,0,1,394,2473,2034,35,"You transferred responsibility to Anna","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","439","","n",NA,NA,"","",0,NA,NA,NA
3262,0,"Grupo B",441,2,62,1,0,0,1,300,2636,1875,5,"Kelly dispensed the rations to you","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","761","","n",NA,NA,"","",0,NA,NA,NA
3263,0,"Grupo B",441,2,63,1,1,0,1,263,2635,1637,22,"You donated money to Vincent","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","998","","n",NA,NA,"","",1,NA,NA,NA
3267,0,"Grupo B",441,2,67,0,0,0,1,162,2945,1698,15,"Jesse gave you another chance","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","1247","","n",NA,NA,"","",1,NA,NA,NA
3268,0,"Grupo B",441,2,68,0,1,0,1,217,1638,1182,31,"You slipped Heather a note","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","456","","n",NA,NA,"","",0,NA,NA,NA
3274,0,"Grupo B",441,2,74,1,0,0,1,154,2001,1322,9,"Paul hit you the baseball","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","679","","n",NA,NA,"","",0,NA,NA,NA
3276,0,"Grupo B",441,2,76,0,1,0,1,187,2426,1724,37,"Ian received the complaint from you","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","702","","n",NA,NA,"","",0,NA,NA,NA
3279,0,"Grupo B",441,2,79,1,0,0,1,160,1911,1433,4,"Amber drove the car to you","06/19/2017","listening{,} comprehesion{,} attention{,} coordination","478","","n",NA,NA,"","",0,NA,NA,NA
3285,0,"Grupo B",442,4,5,0,0,0,1,335,1943,1724,17,"You received the complaint from Ian","06/20/2017","word order","n","n","n",219,NA,"","",1,NA,NA,NA
3286,0,"Grupo B",442,4,6,1,0,0,1,220,3623,1646,1,"Alex forked over the cash to you","06/20/2017","word order","n","n","n",1977,NA,"","",0,NA,NA,NA
3288,0,"Grupo B",442,4,8,0,1,0,1,176,3034,1126,39,"You taught him a lesson","06/20/2017","word order","n","n","n",1908,NA,"","",0,NA,NA,NA
3299,0,"Grupo B",442,4,19,0,1,0,1,272,2919,1635,35,"You gave Jesse another chance","06/20/2017","word order","n","n","n",1284,NA,"","",0,NA,NA,NA
3305,0,"Grupo B",442,4,25,1,0,0,1,236,2116,1473,10,"Your dad poured you some water","06/20/2017","word order","n","n","n",643,NA,"","",0,NA,NA,NA
3306,0,"Grupo B",442,4,26,1,1,0,1,247,2264,1681,21,"You delivered the Pizza to Andy","06/20/2017","word order","n","n","n",583,NA,"","",1,NA,NA,NA
3308,0,"Grupo B",442,4,28,1,1,0,1,212,1891,1439,26,"You bought Christine ice cream","06/20/2017","word order","n","n","n",452,NA,"","",1,NA,NA,NA
3309,0,"Grupo B",442,4,29,1,0,0,1,209,2153,1347,9,"Mike rolled you the marble","06/20/2017","word order","n","n","n",806,NA,"","",0,NA,NA,NA
3314,0,"Grupo B",442,4,34,0,0,0,1,444,3015,2184,14,"The policeman radioed the message to you","06/20/2017","word order","n","n","n",831,NA,"","",1,NA,NA,NA
3318,0,"Grupo B",442,4,38,1,1,0,1,311,2494,1744,30,"You conveyed the message to Adam","06/20/2017","word order","n","n","n",750,NA,"","",1,NA,NA,NA
3319,0,"Grupo B",442,4,39,1,0,0,1,253,2289,1693,4,"Jeff entrusted the key to you","06/20/2017","word order","n","n","n",596,NA,"","",0,NA,NA,NA
3320,0,"Grupo B",442,4,40,0,1,0,1,344,2491,1579,37,"You offered Chris some writing tips","06/20/2017","word order","n","n","n",912,NA,"","",0,NA,NA,NA
3322,0,"Grupo B",442,4,42,0,1,0,1,273,2761,1390,34,"You sang Jenni a song","06/20/2017","word order","n","n","n",1371,NA,"","",0,NA,NA,NA
3325,0,"Grupo B",442,4,45,1,1,0,1,210,1929,1511,28,"You handed Courtney the notebook","06/20/2017","word order","n","n","n",418,NA,"","",1,NA,NA,NA
3327,0,"Grupo B",442,4,47,1,0,0,1,796,2490,1460,3,"Mark dealt the cards to you","06/20/2017","word order","n","n","n",1030,NA,"","",0,NA,NA,NA
3329,0,"Grupo B",442,4,49,0,1,0,1,260,3612,1639,33,"You dedicated the song to John","06/20/2017","word order","n","n","n",1973,NA,"","",0,NA,NA,NA
3331,0,"Grupo B",442,4,51,1,0,0,1,185,3015,1623,8,"Shawn shot you the rubber band","06/20/2017","word order","n","n","n",1392,NA,"","",0,NA,NA,NA
3332,0,"Grupo B",442,4,52,0,0,0,1,256,2978,1874,13,"Sara transmitted the orders to you","06/20/2017","word order","n","n","n",1104,NA,"","",1,NA,NA,NA
3333,0,"Grupo B",442,4,53,0,1,0,1,322,2158,1647,32,"You devoted your time to Tiana","06/20/2017","word order","n","n","n",511,NA,"","",0,NA,NA,NA
3336,0,"Grupo B",442,4,56,1,0,0,1,201,3563,1233,6,"Diane threw you the pen","06/20/2017","word order","n","n","n",2330,NA,"","",0,NA,NA,NA
3338,0,"Grupo B",442,4,58,0,0,0,1,230,3953,2138,15,"Anna transferred responsibility to you","06/20/2017","word order","n","n","n",1815,NA,"","",1,NA,NA,NA
3342,0,"Grupo B",442,4,62,0,0,0,1,344,2484,1304,18,"Amanda paid you tribute","06/20/2017","word order","n","n","n",1180,NA,"","",1,NA,NA,NA
3343,0,"Grupo B",442,4,63,0,0,0,1,304,2220,1277,19,"Liz told you the story","06/20/2017","word order","n","n","n",943,NA,"","",1,NA,NA,NA
3346,0,"Grupo B",442,4,66,1,1,0,1,226,2393,1321,24,"You drove the car to Amber","06/20/2017","word order","n","n","n",1072,NA,"","",1,NA,NA,NA
3347,0,"Grupo B",442,4,67,1,0,0,1,222,2515,1579,5,"Katie handed the puppy to you","06/20/2017","word order","n","n","n",936,NA,"","",0,NA,NA,NA
3349,0,"Grupo B",442,4,69,1,0,0,1,205,3041,1523,7,"Joe kicked you the soccer ball","06/20/2017","word order","n","n","n",1518,NA,"","",0,NA,NA,NA
3354,0,"Grupo B",442,4,74,1,0,0,1,316,3468,1684,2,"Vincent donated money to you","06/20/2017","word order","n","n","n",1784,NA,"","",0,NA,NA,NA
3360,0,"Grupo B",442,4,80,0,0,0,1,272,3599,1647,16,"Dan confessed his secret to you","06/20/2017","word order","n","n","n",1952,NA,"","",1,NA,NA,NA
3376,0,"Grupo B",443,1,16,0,0,0,1,3885,2895,1534,2,"Helen awarded a medal to you","06/21/2017","I THINK THE TASK AIMS TO STUDY GRAMATICAL COMPREHENSION IN SECOND LANGUA    GE","n","y","y",1361,NA,"","",1,NA,NA,NA
3377,0,"Grupo B",443,1,17,1,1,0,1,342,1765,1310,39,"You told Liz the story","06/21/2017","I THINK THE TASK AIMS TO STUDY GRAMATICAL COMPREHENSION IN SECOND LANGUA    GE","n","y","y",455,NA,"","",1,NA,NA,NA
3378,0,"Grupo B",443,1,18,0,0,0,1,1529,2462,1396,6,"Christine bought you ice cream","06/21/2017","I THINK THE TASK AIMS TO STUDY GRAMATICAL COMPREHENSION IN SECOND LANGUA    GE","n","y","y",1066,NA,"","",1,NA,NA,NA
3379,0,"Grupo B",443,1,19,1,0,0,1,247,1811,1390,18,"Your sister blew you a kiss","06/21/2017","I THINK THE TASK AIMS TO STUDY GRAMATICAL COMPREHENSION IN SECOND LANGUA    GE","n","y","y",421,NA,"","",0,NA,NA,NA
