Frecuencia,Orientacion,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.82181329196282,96.8463938784845,B,right,0.0341090664598141,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,291.2273355999496,None,right,1,0.07906120014376938,291.32755229994655,None,291.42769459984265,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.77297387393196,95.1161890820039,B,right,0.0338648693696598,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,292.51210719998926,None,right,1,0.5217460999265313,292.61224279995076,None,293.1625539998058,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75760066986058,97.8549780096235,B,right,0.0337880033493029,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,294.2476649999153,None,right,1,0.25065320008434355,294.3474649998825,None,294.6145254999865,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.66025308489601,96.0367913858562,B,right,0.03330126542448005,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,,,,295.69924699980766,None,right,1,0.4782600000035018,295.7995312998537,None,296.29989879997447,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.76987363125848,98.5240377716805,B,right,0.0338493681562924,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,297.3844445999712,None,right,1,0.016969599993899465,297.4847258999944,None,297.53466649982147,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75126623919487,101.667114114577,B,right,0.03375633119597435,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,298.6191187999211,None,right,1,0.07922880002297461,298.7190829999745,None,298.81940599996597,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.842829005153,98.3621884122161,B,right,0.034214145025765,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,299.90404889988713,None,right,1,0.010304300114512444,300.00425379979424,None,300.037830399815,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78911396538343,97.7199359871441,B,right,0.03394556982691715,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,301.1217512998264,None,right,1,0.3527591999154538,301.2218706998974,None,301.60575139988214,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75517113904013,97.3877671551496,B,right,0.033775855695200654,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,302.69012899999507,None,right,1,0.18438280001282692,302.7901020999998,None,302.990851999959,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.7239809272339,96.2937755215141,B,right,0.033619904636169505,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,304.07535289996304,None,right,1,0.10178230004385114,304.17619169992395,None,304.30898689990863,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.77261703810006,92.4935814477254,B,right,0.033863085190500304,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,,,,305.3937850999646,None,right,1,0.26433350006118417,305.4937733998522,None,305.77740419982,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.83806567852327,95.9180114555596,B,right,0.03419032839261635,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,,,,306.8622467999812,None,right,1,0.6037024999968708,306.96209819987416,None,307.5961662000045,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.83451879011943,100.549954234813,B,right,0.03417259395059715,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,308.68068959983066,None,right,1,0.25716800009831786,308.78091039997526,None,309.0647107998375,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79898661175245,97.3404245210974,B,right,0.03399493305876225,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,310.1490203998983,None,right,1,0.19706179993227124,310.24926019995473,None,310.46614389983006,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.76959713053393,97.0148467305192,B,right,0.03384798565266965,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,,,,311.55052709998563,None,right,1,0.17118600010871887,311.65085390000604,None,311.85091709997505,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80234092036822,94.8262202254324,B,right,0.0340117046018411,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,,,,312.9354534999002,None,right,1,0.2196293999440968,313.03554929979146,None,313.28583189984784,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75899113050364,96.0259377608275,B,right,0.0337949556525182,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,,,,314.3705081997905,None,right,1,0.47895719995722175,314.47063519991934,None,314.97119720000774,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.74646763832918,98.1959469530605,B,right,0.0337323381916459,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,316.05594919994473,None,right,1,0.20183280017226934,316.15583199984394,None,316.3891307997983,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.71443734082497,95.6065978844813,B,right,0.03357218670412485,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,317.4742591998074,None,right,1,0.2876440999098122,317.5743948998861,None,317.8915082998574,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.47715269983746,None,319.47715269983746,None,,,,,,,
