Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.72968942603007,,B,58.9001152342058,0.033648447130150354,right,Right,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,197.03403959999923,None,right,1,0.4771413000016764,197.13401460000023,None,197.6341973999988,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.70019814931846,,A,96.6743138708678,0.028500990746592302,left,Left,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,198.71785429999727,None,right,0,0.5535202000028221,198.81788229999802,None,199.4066361999976,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.80197048038641,,B,61.093038251227206,0.03400985240193205,right,Right,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,200.50174619999962,None,right,1,0.6349895000021206,200.6017944999985,None,201.27170269999988,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.7502669798527,,B,59.8236269744689,0.0337513348992635,right,Right,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,202.3689916000003,None,right,1,0.5504916000027151,202.46902359999876,None,203.0362873999984,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.65780376208934,,A,95.1254757664622,0.028289018810446702,left,Left,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,204.12000859999898,None,left,1,0.5190162000035343,204.22012679999898,None,204.7702266999986,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.7807669036673,,A,98.8654722389621,0.0289038345183365,left,Left,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,205.8537374999978,None,left,1,0.48186380000333884,205.95382789999712,None,206.45400169999994,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.73149130761957,,A,97.658549220859,0.02865745653809785,left,Left,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,207.5376557999989,None,left,1,0.34995010000420734,207.63769390000016,None,208.00440439999875,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.8044120704643,,B,61.4991690234468,0.0340220603523215,right,Right,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,209.08801309999762,None,right,1,0.47158390000186046,209.18818610000017,None,209.6880646999998,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.68199868898364,,A,96.4004491984181,0.0284099934449182,left,Left,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,210.7720354999983,None,left,1,0.4030373000023246,210.87208370000008,None,211.3053043999971,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.67111809882959,,A,95.4244978170975,0.028355590494147948,left,Left,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,212.3891107999989,None,left,1,0.37106300000232295,212.48878669999976,None,212.8894724999991,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.77394775962352,,A,98.8215933238414,0.028869738798117602,left,Left,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,213.97284769999897,None,left,1,0.38641800000550575,214.07279509999717,None,214.4898422999977,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.65000985785632,,A,95.3408446776944,0.0282500492892816,left,Left,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,215.5736254000003,None,left,1,0.28224320000299485,215.67340759999934,None,215.97321050000028,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.72228225702642,,A,96.6496667171957,0.0286114112851321,left,Left,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,217.05730339999718,None,left,1,0.28620560000126716,217.157221999998,None,217.47374809999747,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.7809802017921,,B,61.0384579680989,0.0339049010089605,right,Right,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,218.55770779999875,None,right,1,0.4572688000043854,218.65777700000035,None,219.14109859999735,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.82824828438412,,B,62.2513968631751,0.0341412414219206,right,Right,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,220.22466439999698,None,right,1,0.5423979000042891,220.32470549999925,None,220.89177909999853,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.81184368192176,,B,61.6539616399956,0.0340592184096088,right,Right,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,221.97519389999798,None,right,1,0.38434650000272086,222.07558719999724,None,222.49236910000036,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.75591320115858,,A,98.38816302170311,0.0287795660057929,left,Left,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,223.57597299999907,None,left,1,0.5354494000057457,223.67603400000007,None,224.2431876999981,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.76502351798143,,B,59.981787707105404,0.03382511758990715,right,Right,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,225.32661169999847,None,right,1,0.6820216000051005,225.42606969999906,None,226.12641040000017,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.76097074430707,,B,59.9066355969053,0.03380485372153535,right,Right,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,227.21052769999733,None,right,1,0.6050046000054863,227.3106141999997,None,227.94397670000035,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.82431852947454,,B,61.8432822439564,0.034121592647372696,right,Right,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,229.02774419999696,None,right,1,0.6838487000022724,229.12778309999703,None,229.8445408999978,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66713973429074,,A,95.4161691365433,0.0283356986714537,left,Left,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,230.9279104999987,None,left,1,0.4945647000022291,231.02845039999738,None,231.54505669999708,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.76430497237053,,B,60.337055243167505,0.03382152486185265,right,Right,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,232.62882669999817,None,right,1,0.5144425000034971,232.7288367000001,None,233.26224770000044,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.82413977047627,,B,61.896775010216,0.03412069885238135,right,Right,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,234.34587259999898,None,right,1,0.6695785000047181,234.4461099,None,235.1463119,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.70905441975073,,A,96.7808949981916,0.02854527209875365,left,Left,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,236.2298368999982,None,left,1,0.6579674000058731,236.3296257999973,None,237.01350739999907,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.78116760622868,,B,60.857887993689296,0.0339058380311434,right,Right,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,238.09719140000016,None,right,1,0.5424233000048844,238.1972922999994,None,238.76391779999904,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.7013292007521,,A,96.3054793568576,0.0285066460037605,left,Left,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,239.84785009999905,None,left,1,0.43998540000393405,239.94758219999858,None,240.4142882999986,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.80047423716759,,B,61.0852813332882,0.03400237118583795,right,Right,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,241.49824850000005,None,right,1,0.8214506000003894,241.59806679999747,None,242.44875499999762,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.71479610806834,,A,96.8091201908226,0.0285739805403417,left,Left,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,243.5322887000002,None,left,1,0.4116001000002143,243.63206039999932,None,244.06560890000037,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.74290804653008,,B,59.65153153325971,0.0337145402326504,right,Right,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,245.14919309999823,None,right,1,0.4742361000025994,245.24925859999712,None,245.74947029999748,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.75213443096402,,B,59.7801090947055,0.0337606721548201,right,Right,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,246.8337298999977,None,right,1,0.8291216000034183,246.93397220000043,None,247.78408249999848,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.79446196950067,,B,60.77025428177299,0.03397230984750335,right,Right,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,248.86747209999885,None,right,1,0.5155640000048152,248.9674890999995,None,249.50091699999757,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.79370292208918,,B,61.050527999669704,0.0339685146104459,right,Right,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,250.58468569999968,None,right,1,0.4381797000023653,250.68489430000045,None,251.15134769999713,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.78935716680395,,B,61.3457198241813,0.03394678583401975,right,Right,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,252.23530309999842,None,right,1,0.42165290000411915,252.33532059999925,None,252.78593329999785,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.85085546549456,,B,62.9090307594804,0.0342542773274728,right,Right,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,253.8689717999987,None,right,1,0.33865520000472316,253.9688473999995,None,254.33573719999913,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66225461817989,,A,94.9507888035088,0.028311273090899453,left,Left,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,255.41937079999843,None,left,1,0.4364926000016567,255.5188758999975,None,255.98841179999727,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.7451783249363,,B,59.134201286126,0.0337258916246815,right,Right,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,257.08639799999946,None,right,1,0.5048901000009209,257.1864167999993,None,257.7200118999972,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.85100919117842,,B,62.8214452370075,0.0342550459558921,right,Right,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,258.80412859999706,None,right,1,0.41927100000248174,258.9040709999972,None,259.3542146,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.61599401736597,,A,93.504363063965,0.028079970086829848,left,Left,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,260.43793839999853,None,left,1,0.5539513000039733,260.5379709999979,None,261.1216573999991,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.6327236588369,,A,94.14172807106989,0.0281636182941845,left,Left,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,262.20525449999695,None,left,1,0.4028651000044192,262.30505699999776,None,262.73860649999915,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.69193662742688,,A,96.34810966071579,0.0284596831371344,left,Left,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,263.82226230000015,None,left,1,0.3771688000015274,263.92250149999745,None,264.32241879999856,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.64749299580188,,A,95.1761185930942,0.028237464979009398,left,Left,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,265.4064323999992,None,left,1,0.3370931000026758,265.506155199997,None,265.87283249999746,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.81556935142358,,B,61.895076489497,0.0340778467571179,right,Right,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,266.95654250000007,None,right,1,0.46695850000469363,267.0566712,None,267.54029589999845,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.76618505116804,,B,60.112656732339396,0.0338309252558402,right,Right,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,268.6239499000003,None,right,1,0.31159710000429186,268.72379499999806,None,269.05742199999804,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.80820446476327,,B,61.2023518597335,0.034041022323816346,right,Right,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,270.1408980999986,None,right,1,0.3221389000027557,270.2410788999987,None,270.5910871999986,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.780495965876,,B,60.52348430441899,0.03390247982938,right,Right,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,271.674865099998,None,right,1,0.381173800004035,271.7747691000004,None,272.17496519999986,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66795619109257,,A,95.7112144142524,0.028339780955462853,left,Left,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,273.25858750000043,None,left,1,0.5333600000012666,273.35859139999957,None,273.90889009999955,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.63311228912843,,A,94.4239661799624,0.02816556144564215,left,Left,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,274.9922996999994,None,left,1,0.3275424000057683,275.09252639999977,None,275.4425964000002,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.77220920269698,,B,60.647537722086696,0.0338610460134849,right,Right,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,276.52618679999796,None,right,1,0.41728000000148313,276.62642810000034,None,277.0764230999994,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.78182264201737,,B,60.524966343389096,0.03390911321008685,right,Right,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,278.1600421999974,None,right,1,0.5513748000012129,278.26037749999887,None,278.8437147000004,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.74767635193191,,B,59.6492185706898,0.03373838175965955,right,Right,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,279.9272740999986,None,right,1,0.3517524000017147,280.02745309999955,None,280.4108755999987,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.84524109877551,,B,62.6069972353706,0.03422620549387755,right,Right,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,281.49451620000036,None,right,1,0.42453780000505503,281.594742199999,None,282.04457099999854,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.78016268170083,,B,60.8232589551179,0.03390081340850415,right,Right,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,283.1282656000003,None,right,1,0.2794948000009754,283.2280995000001,None,283.52828919999956,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.64967344547023,,A,94.8101423915694,0.02824836722735115,left,Left,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,284.6119983999997,None,right,0,0.3071040000031644,284.71203289999903,None,285.04581849999886,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66774763636821,,A,95.2610257531194,0.02833873818184105,left,Left,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,286.1288781999974,None,left,1,0.5417343000044639,286.2292543000003,None,286.79613979999704,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.81248525210108,,B,61.7664290366855,0.0340624262605054,right,Right,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,287.8796752999988,None,right,1,0.5356009000061022,287.97983659999954,None,288.5466525999982,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.73400584805316,,B,59.2190245559464,0.0336700292402658,right,Right,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,289.6302455999976,None,right,1,0.5285349000041606,289.73051850000047,None,290.2803724999976,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66513489405867,,A,94.8932015612266,0.028325674470293348,left,Left,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,291.36428389999855,None,left,1,0.579538700003468,291.4642638999976,None,292.06442439999955,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.70311481231024,,A,96.2830266244126,0.0285155740615512,left,Left,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,293.1480655999985,None,left,1,0.379707200001576,293.2480421,None,293.6482679999972,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.66943979819192,,A,95.0970964466773,0.0283471989909596,left,Left,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,294.73224539999865,None,left,1,0.3806668000033824,294.8322315000005,None,295.23185509999894,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.81009826553363,,B,61.85767484988099,0.03405049132766815,right,Right,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,296.31580309999845,None,right,1,0.5553461000017705,296.41583179999725,None,296.9994999999981,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.80936472563287,,B,61.52673645596381,0.03404682362816435,right,Right,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,298.0830093000004,None,right,1,0.684982000002492,298.1828504999976,None,298.9002522999981,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.68107504348503,,A,95.7631520417925,0.028405375217425147,left,Left,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,299.9834071000005,None,left,1,0.43943840000065393,300.08345929999996,None,300.5503060999981,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.71408702859642,,A,96.8962129941703,0.028570435142982097,left,Left,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,301.63390739999886,None,left,1,0.7173285000026226,301.73422089999804,None,302.48418669999955,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.61966349235416,,A,93.80110517359181,0.0280983174617708,left,Left,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,303.56786490000013,None,left,1,0.4631813000050897,303.66808479999963,None,304.1516526999985,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.88293969564259,,B,63.5604098895542,0.03441469847821295,right,Right,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,305.2351725999979,None,right,1,0.5076025000016671,305.33521279999695,None,305.8688001999981,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.69546311447876,,A,96.5020672662619,0.0284773155723938,left,Left,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,306.9526165999996,None,left,1,0.5192685000038182,307.0523820999988,None,307.6025746999985,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.69509971281174,,A,96.14408698615871,0.0284754985640587,left,Left,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,308.68619319999925,None,left,1,0.35275880000335746,308.78629819999696,None,309.1698007999985,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.83542056764119,,B,62.319561820170996,0.03417710283820595,right,Right,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,310.2534420999982,None,right,1,0.47417290000157664,310.3536079999976,None,310.8535183999993,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.72415542625381,,B,59.169120729826,0.03362077713126905,right,Right,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,311.9373321999992,None,right,1,0.45391050000398536,312.0372697999992,None,312.52082339999833,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.78411398226654,,B,60.527632698776,0.0339205699113327,right,Right,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,313.6045434999978,None,right,1,0.3787599000024784,313.70452569999907,None,314.1045204000002,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.77818430152097,,B,60.6401029342392,0.03389092150760485,right,Right,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,315.18825859999924,None,right,1,0.3710670000036771,315.2884520999978,None,315.68827189999865,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.64198256395383,,A,94.6049950768711,0.02820991281976915,left,Left,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,316.7715634999986,None,left,1,0.5883998000026622,316.8715924999997,None,317.4891917999994,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
5.76543762239762,,A,98.4588262313533,0.0288271881119881,left,Left,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,318.5722360999971,None,left,1,0.3869094000037876,318.67217719999826,None,319.089798099998,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.75190694446415,,B,59.5271992954903,0.03375953472232075,right,Right,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,320.1728196999975,None,right,1,0.5379190000057861,320.27294699999766,None,320.83969579999757,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
6.77207062120724,,B,60.472795423691196,0.033860353106036196,right,Right,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,321.9237206999969,None,right,1,0.41986280000492116,322.0236772999997,None,322.4739948999995,None,,,,,FlorNoviembreIntegraciondelaInfo,001,2022-11-15_17h16.57.829,PruebaGabor2,2022.1.3,59.83022575200344,
