Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.24541135293564,122.053300697521,A,left,0.021227056764678197,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,93.5665735998191,None,left,1,0.06423979997634888,93.66662219981663,None,93.75015400000848,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.46163852824403,123.808348752741,A,left,0.022308192641220147,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,94.83453909982927,None,left,1,0.13394510000944138,94.93477829988115,None,95.10175769985653,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.12863571896243,122.953166629772,A,left,0.02064317859481215,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,96.18680309993215,None,left,1,0.14129119995050132,96.28626729990356,None,96.45365199982189,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.13144345266853,126.505296456333,A,left,0.020657217263342652,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,97.53776049986482,None,left,1,0.10223790002055466,97.638008199865,None,97.77158019994386,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.39731658356244,122.597613586013,A,left,0.021986582917812202,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,98.85609469981864,None,left,1,0.5192686999216676,98.95650430000387,None,99.50668170000426,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.2267152843478,128.460217474444,A,left,0.021133576421739,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,100.59123959997669,None,left,1,0.6484047998674214,100.69136199983768,None,101.35890119988471,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.15794317699058,127.966209575813,A,left,0.0207897158849529,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,102.44337829994038,None,left,1,0.34812689991667867,102.54340619989671,None,102.91066029993817,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.47201756287608,125.935654299565,A,left,0.0223600878143804,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,103.99527529999614,None,left,1,0.30850120005197823,104.09521629987285,None,104.42923509981483,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.43442134980125,127.569207364229,A,left,0.02217210674900625,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,105.51346599985845,None,left,1,0.06141059985384345,105.61393520003185,None,105.69704619981349,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.08939982600128,122.742144065409,A,left,0.020446999130006402,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,106.78156269993633,None,left,1,1.5607022000476718,106.88207429996692,None,108.46690439991653,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
