"","count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","liftOffDiff","Compatibilidad","Grupo.Lift.Off","Grupo.Lift.Off.Diff","Grupo.MoveTime"
"1293",3512,0,444,3,72,1,1,0,1,214,2135,1307,38,"You blew your sister a kiss",828,1,"Grupo A","Grupo A","Grupo A"
"1294",3516,0,444,3,76,1,1,0,1,311,1820,1635,35,"You gave Jesse another chance",185,1,"Grupo A","Grupo A","Grupo A"
"1295",3519,0,444,3,79,0,1,0,1,349,1942,1511,28,"You handed Courtney the notebook",431,0,"Grupo A","Grupo A","Grupo A"
"1296",3524,0,445,2,4,1,1,0,1,475,2667,1567,25,"You handed the puppy to Katie",1100,1,"Grupo B","Grupo B","Grupo B"
"1297",3527,0,445,2,7,0,0,0,1,528,2333,1746,12,"Tiana devoted her time to you",587,1,"Grupo B","Grupo B","Grupo B"
"1298",3533,0,445,2,13,0,1,0,1,434,2024,1407,40,"You sent your family regards",617,0,"Grupo B","Grupo B","Grupo B"
"1299",3538,0,445,2,18,0,1,0,1,374,2334,1600,36,"You confessed your secret to Dan",734,0,"Grupo B","Grupo B","Grupo B"
"1300",3541,0,445,2,21,0,0,0,1,438,2842,1472,20,"Andy pitched you the idea",1370,1,"Grupo B","Grupo B","Grupo B"
"1301",3542,0,445,2,22,0,1,0,1,381,2700,1371,32,"You sold the land to Mike",1329,0,"Grupo B","Grupo B","Grupo B"
"1302",3543,0,445,2,23,0,1,0,1,460,2367,2065,34,"You radioed the message to the policeman",302,0,"Grupo B","Grupo B","Grupo B"
"1303",3544,0,445,2,24,0,1,0,1,313,2256,1724,37,"Ian received the complaint from you",532,0,"Grupo B","Grupo B","Grupo B"
"1304",3545,0,445,2,25,0,0,0,1,422,1778,1369,14,"Jenni sang you a song",409,1,"Grupo B","Grupo B","Grupo B"
"1305",3548,0,445,2,28,0,0,0,1,436,1921,1508,17,"Chris offered you some writing tips",413,1,"Grupo B","Grupo B","Grupo B"
"1306",3550,0,445,2,30,1,0,0,1,371,2840,1559,8,"Courtney handed you the notebook",1281,0,"Grupo B","Grupo B","Grupo B"
"1307",3555,0,445,2,35,0,1,0,1,498,2295,1856,33,"You transmitted the orders to Sara",439,0,"Grupo B","Grupo B","Grupo B"
"1308",3563,0,445,2,43,1,1,0,1,463,2763,1427,30,"You poured your dad some water",1336,1,"Grupo B","Grupo B","Grupo B"
"1309",3565,0,445,2,45,0,0,0,1,440,2206,1696,13,"John dedicated the song to you",510,1,"Grupo B","Grupo B","Grupo B"
"1310",3571,0,445,2,51,0,0,0,1,475,1979,1698,15,"Jesse gave you another chance",281,1,"Grupo B","Grupo B","Grupo B"
"1311",3573,0,445,2,53,0,1,0,1,433,2945,2034,35,"You transferred responsibility to Anna",911,0,"Grupo B","Grupo B","Grupo B"
"1313",3576,0,445,2,56,0,0,0,1,497,1700,1022,19,"He taught you a lesson",678,1,"Grupo B","Grupo B","Grupo B"
"1314",3581,0,445,2,61,1,1,0,1,475,2317,1637,22,"You donated money to Vincent",680,1,"Grupo B","Grupo B","Grupo B"
"1315",3583,0,445,2,63,1,0,0,1,477,2070,1503,1,"Andy delivered the pizza to you",567,0,"Grupo B","Grupo B","Grupo B"
"1316",3587,0,445,2,67,1,0,0,1,449,2187,1322,9,"Paul hit you the baseball",865,0,"Grupo B","Grupo B","Grupo B"
"1317",3589,0,445,2,69,1,0,0,1,459,1863,1396,6,"Christine bought you ice cream",467,0,"Grupo B","Grupo B","Grupo B"
"1318",3601,1,446,1,1,1,0,0,1,339,2590,1022,19,"He taught you a lesson",1568,0,"Grupo B","Grupo B","Grupo B"
"1319",3609,0,446,1,9,1,0,0,1,307,2027,1472,20,"Andy pitched you the idea",555,0,"Grupo B","Grupo B","Grupo B"
"1320",3610,0,446,1,10,0,0,0,1,539,2866,1322,9,"Paul hit you the baseball",1544,1,"Grupo B","Grupo B","Grupo B"
"1321",3611,0,446,1,11,1,1,0,1,347,3268,1371,32,"You sold the land to Mike",1897,1,"Grupo B","Grupo B","Grupo B"
"1322",3612,0,446,1,12,0,0,0,1,416,2941,1433,4,"Amber drove the car to you",1508,1,"Grupo B","Grupo B","Grupo B"
"1323",3616,0,446,1,16,1,1,0,1,343,1953,1270,38,"You paid Amanda tribute",683,1,"Grupo B","Grupo B","Grupo B"
"1324",3617,0,446,1,17,1,0,0,1,330,2036,1698,15,"Jesse gave you another chance",338,0,"Grupo B","Grupo B","Grupo B"
"1325",3619,0,446,1,19,1,0,0,1,397,2251,1508,17,"Chris offered you some writing tips",743,0,"Grupo B","Grupo B","Grupo B"
"1327",3626,0,446,1,26,1,0,0,1,279,1787,1369,14,"Jenni sang you a song",418,0,"Grupo B","Grupo B","Grupo B"
"1328",3631,0,446,1,31,1,0,0,1,389,2715,1390,18,"Your sister blew you a kiss",1325,0,"Grupo B","Grupo B","Grupo B"
"1329",3635,0,446,1,35,0,1,0,1,436,1655,1186,26,"You threw Diane the pen",469,0,"Grupo B","Grupo B","Grupo B"
"1330",3637,0,446,1,37,0,0,0,1,296,2164,1489,3,"Jack kicked the football to you",675,1,"Grupo B","Grupo B","Grupo B"
"1331",3638,0,446,1,38,0,0,0,1,639,1712,1396,6,"Christine bought you ice cream",316,1,"Grupo B","Grupo B","Grupo B"
"1332",3640,0,446,1,40,0,0,0,1,302,1895,1559,8,"Courtney handed you the notebook",336,1,"Grupo B","Grupo B","Grupo B"
"1333",3641,0,446,1,41,1,1,0,1,275,2189,1856,33,"You transmitted the orders to Sara",333,1,"Grupo B","Grupo B","Grupo B"
"1334",3642,0,446,1,42,1,1,0,1,275,2517,1407,40,"You sent your family regards",1110,1,"Grupo B","Grupo B","Grupo B"
"1335",3643,0,446,1,43,1,1,0,1,269,2339,2034,35,"You transferred responsibility to Anna",305,1,"Grupo B","Grupo B","Grupo B"
"1336",3650,0,446,1,50,1,1,0,1,278,2224,1724,37,"Ian received the complaint from you",500,1,"Grupo B","Grupo B","Grupo B"
"1337",3654,0,446,1,54,0,1,0,1,364,1916,1567,25,"You handed the puppy to Katie",349,0,"Grupo B","Grupo B","Grupo B"
"1338",3656,0,446,1,56,0,1,0,1,287,1903,1637,22,"You donated money to Vincent",266,0,"Grupo B","Grupo B","Grupo B"
"1339",3658,0,446,1,58,1,0,0,1,812,2640,1746,12,"Tiana devoted her time to you",894,0,"Grupo B","Grupo B","Grupo B"
"1340",3662,0,446,1,62,1,1,0,1,369,2284,1310,39,"You told Liz the story",974,1,"Grupo B","Grupo B","Grupo B"
"1341",3669,0,446,1,69,0,0,0,1,259,1799,1503,1,"Andy delivered the pizza to you",296,1,"Grupo B","Grupo B","Grupo B"
"1342",3674,0,446,1,74,0,1,0,1,234,2501,1645,27,"You kicked Joe the soccer ball",856,0,"Grupo B","Grupo B","Grupo B"
"1343",3678,0,446,1,78,1,0,0,1,328,1935,1696,13,"John dedicated the song to you",239,0,"Grupo B","Grupo B","Grupo B"
"1344",3681,1,447,4,1,1,0,0,1,415,1862,1623,8,"Shawn shot you the rubber band",239,0,"Grupo B","Grupo B","Grupo B"
"1345",3683,0,447,4,3,0,0,0,1,617,2266,1874,13,"Sara transmitted the orders to you",392,1,"Grupo B","Grupo B","Grupo B"
"1346",3686,0,447,4,6,0,1,0,1,547,2229,1307,38,"You blew your sister a kiss",922,0,"Grupo B","Grupo B","Grupo B"
"1347",3687,0,447,4,7,0,0,0,1,390,2755,1501,12,"Mike sold the land to you",1254,1,"Grupo B","Grupo B","Grupo B"
"1348",3689,0,447,4,9,1,0,0,1,350,2110,1523,7,"Joe kicked you the soccer ball",587,0,"Grupo B","Grupo B","Grupo B"
"1349",3692,0,447,4,12,0,1,0,1,384,2197,1579,37,"You offered Chris some writing tips",618,0,"Grupo B","Grupo B","Grupo B"
"1350",3694,0,447,4,14,1,0,0,1,748,2414,1684,2,"Vincent donated money to you",730,0,"Grupo B","Grupo B","Grupo B"
"1352",3698,0,447,4,18,1,1,0,1,378,1972,1439,26,"You bought Christine ice cream",533,1,"Grupo B","Grupo B","Grupo B"
"1353",3699,0,447,4,19,0,1,0,1,633,2078,1126,39,"You taught him a lesson",952,0,"Grupo B","Grupo B","Grupo B"
"1354",3701,0,447,4,21,1,0,0,1,335,2835,1579,5,"Katie handed the puppy to you",1256,0,"Grupo B","Grupo B","Grupo B"
"1355",3706,0,447,4,26,0,1,0,1,493,2669,1635,35,"You gave Jesse another chance",1034,0,"Grupo B","Grupo B","Grupo B"
"1356",3708,0,447,4,28,0,0,0,1,1213,2772,1002,11,"Heather slipped you a note",1770,1,"Grupo B","Grupo B","Grupo B"
"1357",3709,0,447,4,29,0,1,0,1,473,1966,1647,32,"You devoted your time to Tiana",319,0,"Grupo B","Grupo B","Grupo B"
"1358",3710,0,447,4,30,0,1,0,1,381,2037,1390,34,"You sang Jenni a song",647,0,"Grupo B","Grupo B","Grupo B"
"1359",3716,0,447,4,36,0,0,0,1,527,2578,2138,15,"Anna transferred responsibility to you",440,1,"Grupo B","Grupo B","Grupo B"
"1360",3719,0,447,4,39,0,1,0,1,471,2259,1639,33,"You dedicated the song to John",620,0,"Grupo B","Grupo B","Grupo B"
"1361",3720,0,447,4,40,0,0,0,1,550,2529,1724,17,"You received the complaint from Ian",805,1,"Grupo B","Grupo B","Grupo B"
"1362",3728,0,447,4,48,1,0,0,1,422,2165,1693,4,"Jeff entrusted the key to you",472,0,"Grupo B","Grupo B","Grupo B"
"1363",3731,0,447,4,51,1,1,0,1,409,2300,1511,28,"You handed Courtney the notebook",789,1,"Grupo B","Grupo B","Grupo B"
"1365",3738,0,447,4,58,1,0,0,1,310,1730,1347,9,"Mike rolled you the marble",383,0,"Grupo B","Grupo B","Grupo B"
"1366",3739,0,447,4,59,0,0,0,1,517,1964,1647,16,"Dan confessed his secret to you",317,1,"Grupo B","Grupo B","Grupo B"
"1367",3743,0,447,4,63,0,0,0,1,409,2404,1371,20,"Your family sent you regards",1033,1,"Grupo B","Grupo B","Grupo B"
"1368",3749,0,447,4,69,0,0,0,1,666,1409,1277,19,"Liz told you the story",132,1,"Grupo B","Grupo B","Grupo B"
"1369",3753,0,447,4,73,1,1,0,1,938,2233,1483,23,"You kicked the football to Jack",750,1,"Grupo B","Grupo B","Grupo B"
"1370",3755,0,447,4,75,1,1,0,1,454,1760,1293,29,"You hit Paul the baseball",467,1,"Grupo B","Grupo B","Grupo B"
"1371",3756,0,447,4,76,1,1,0,1,395,1881,1681,21,"You delivered the Pizza to Andy",200,1,"Grupo B","Grupo B","Grupo B"
"1373",3763,0,448,3,3,0,1,0,1,567,2223,1744,30,"You conveyed the message to Adam",479,0,"Grupo B","Grupo B","Grupo B"
"1375",3768,0,448,3,8,0,1,0,1,431,2747,1485,22,"You awarded a medal to Helen",1262,0,"Grupo B","Grupo B","Grupo B"
"1376",3773,0,448,3,13,0,0,0,1,581,3320,1523,7,"Joe kicked you the soccer ball",1797,1,"Grupo B","Grupo B","Grupo B"
"1377",3775,0,448,3,15,0,1,0,1,595,3411,2109,27,"You slid Sally the cafeteria tray",1302,0,"Grupo B","Grupo B","Grupo B"
"1379",3779,0,448,3,19,1,1,0,1,474,2430,1639,33,"You dedicated the song to John",791,1,"Grupo B","Grupo B","Grupo B"
"1380",3782,0,448,3,22,1,1,0,1,480,3356,1390,34,"You sang Jenni a song",1966,1,"Grupo B","Grupo B","Grupo B"
"1381",3789,0,448,3,29,1,0,0,1,717,2707,1277,19,"Liz told you the story",1430,0,"Grupo B","Grupo B","Grupo B"
"1382",3790,0,448,3,30,0,1,0,1,496,2378,1439,26,"You bought Christine ice cream",939,0,"Grupo B","Grupo B","Grupo B"
"1384",3796,0,448,3,36,1,0,0,1,603,2380,1647,16,"Dan confessed his secret to you",733,0,"Grupo B","Grupo B","Grupo B"
"1385",3803,0,448,3,43,1,1,0,1,526,2279,1635,35,"You gave Jesse another chance",644,1,"Grupo B","Grupo B","Grupo B"
"1386",3804,0,448,3,44,1,1,0,1,604,2340,1126,39,"You taught him a lesson",1214,1,"Grupo B","Grupo B","Grupo B"
"1387",3805,0,448,3,45,1,0,0,1,611,3098,2138,15,"Anna transferred responsibility to you",960,0,"Grupo B","Grupo B","Grupo B"
"1389",3807,0,448,3,47,0,0,0,1,430,2858,1579,5,"Katie handed the puppy to you",1279,1,"Grupo B","Grupo B","Grupo B"
"1391",3821,0,448,3,61,0,1,0,1,633,2521,1681,21,"You delivered the Pizza to Andy",840,0,"Grupo B","Grupo B","Grupo B"
"1392",3822,0,448,3,62,1,0,0,1,673,2895,1501,12,"Mike sold the land to you",1394,0,"Grupo B","Grupo B","Grupo B"
"1397",3841,1,449,4,1,0,1,0,1,127,1895,1639,33,"You dedicated the song to John",256,0,"Grupo A","Grupo A","Grupo A"
"1398",3843,0,449,4,3,0,0,0,1,175,1700,1277,19,"Liz told you the story",423,1,"Grupo A","Grupo A","Grupo A"
"1399",3844,0,449,4,4,1,0,0,1,210,2248,1233,6,"Diane threw you the pen",1015,0,"Grupo A","Grupo A","Grupo A"
"1400",3847,0,449,4,7,0,0,0,1,147,2549,2184,14,"The policeman radioed the message to you",365,1,"Grupo A","Grupo A","Grupo A"
"1401",3849,0,449,4,9,1,0,0,1,232,2092,1523,7,"Joe kicked you the soccer ball",569,0,"Grupo A","Grupo A","Grupo A"
"1402",3851,0,449,4,11,1,1,0,1,263,2090,1744,30,"You conveyed the message to Adam",346,1,"Grupo A","Grupo A","Grupo A"
"1403",3853,0,449,4,13,0,1,0,1,191,2194,1635,35,"You gave Jesse another chance",559,0,"Grupo A","Grupo A","Grupo A"
"1404",3858,0,449,4,18,0,1,0,1,203,1803,1647,32,"You devoted your time to Tiana",156,0,"Grupo A","Grupo A","Grupo A"
"1405",3859,0,449,4,19,0,1,0,1,177,1973,1579,37,"You offered Chris some writing tips",394,0,"Grupo A","Grupo A","Grupo A"
"1406",3860,0,449,4,20,0,1,0,1,183,1549,1126,39,"You taught him a lesson",423,0,"Grupo A","Grupo A","Grupo A"
"1407",3863,0,449,4,23,0,0,0,1,120,1978,1304,18,"Amanda paid you tribute",674,1,"Grupo A","Grupo A","Grupo A"
"1408",3867,0,449,4,27,0,0,0,1,327,1765,1501,12,"Mike sold the land to you",264,1,"Grupo A","Grupo A","Grupo A"
"1409",3869,0,449,4,29,1,0,0,1,249,2776,1623,8,"Shawn shot you the rubber band",1153,0,"Grupo A","Grupo A","Grupo A"
"1410",3872,0,449,4,32,0,0,0,1,167,2264,1371,20,"Your family sent you regards",893,1,"Grupo A","Grupo A","Grupo A"
"1411",3873,0,449,4,33,1,1,0,1,197,3311,1439,26,"You bought Christine ice cream",1872,1,"Grupo A","Grupo A","Grupo A"
"1412",3878,0,449,4,38,1,0,0,1,294,2292,1460,3,"Mark dealt the cards to you",832,0,"Grupo A","Grupo A","Grupo A"
"1413",3879,0,449,4,39,1,1,0,1,261,1732,1511,28,"You handed Courtney the notebook",221,1,"Grupo A","Grupo A","Grupo A"
"1414",3883,0,449,4,43,0,1,0,1,215,1980,1307,38,"You blew your sister a kiss",673,0,"Grupo A","Grupo A","Grupo A"
"1415",3887,0,449,4,47,1,1,0,1,311,1837,1321,24,"You drove the car to Amber",516,1,"Grupo A","Grupo A","Grupo A"
"1416",3888,0,449,4,48,1,0,0,1,322,1761,1684,2,"Vincent donated money to you",77,0,"Grupo A","Grupo A","Grupo A"
"1417",3889,0,449,4,49,0,0,0,1,292,2004,1874,13,"Sara transmitted the orders to you",130,1,"Grupo A","Grupo A","Grupo A"
"1418",3893,0,449,4,53,1,1,0,1,288,3423,2109,27,"You slid Sally the cafeteria tray",1314,1,"Grupo A","Grupo A","Grupo A"
"1419",3899,0,449,4,59,0,0,0,1,247,2192,2138,15,"Anna transferred responsibility to you",54,1,"Grupo A","Grupo A","Grupo A"
"1420",3906,0,449,4,66,0,1,0,1,273,1808,1390,34,"You sang Jenni a song",418,0,"Grupo A","Grupo A","Grupo A"
"1421",3907,0,449,4,67,0,1,0,1,283,2108,1796,36,"You lavished Steve with praise",312,0,"Grupo A","Grupo A","Grupo A"
"1422",3908,0,449,4,68,1,0,0,1,277,1644,1473,10,"Your dad poured you some water",171,0,"Grupo A","Grupo A","Grupo A"
"1423",3910,0,449,4,70,1,0,0,1,299,2214,1579,5,"Katie handed the puppy to you",635,0,"Grupo A","Grupo A","Grupo A"
"1424",3912,0,449,4,72,1,1,0,1,242,1888,1681,21,"You delivered the Pizza to Andy",207,1,"Grupo A","Grupo A","Grupo A"
"1425",3913,0,449,4,73,1,1,0,1,218,2481,1293,29,"You hit Paul the baseball",1188,1,"Grupo A","Grupo A","Grupo A"
"1426",3915,0,449,4,75,1,1,0,1,285,2014,1483,23,"You kicked the football to Jack",531,1,"Grupo A","Grupo A","Grupo A"
"1427",3918,0,449,4,78,0,0,0,1,237,2730,1647,16,"Dan confessed his secret to you",1083,1,"Grupo A","Grupo A","Grupo A"
"1428",3919,0,449,4,79,0,0,0,1,267,1555,1002,11,"Heather slipped you a note",553,1,"Grupo A","Grupo A","Grupo A"
"1429",3922,0,450,1,2,1,1,0,1,383,2755,1856,33,"You transmitted the orders to Sara",899,1,"Grupo B","Grupo B","Grupo B"
"1430",3927,0,450,1,7,1,1,0,1,291,2646,1724,37,"Ian received the complaint from you",922,1,"Grupo B","Grupo B","Grupo B"
"1431",3930,0,450,1,10,1,1,0,1,317,3367,2034,35,"You transferred responsibility to Anna",1333,1,"Grupo B","Grupo B","Grupo B"
"1432",3931,0,450,1,11,1,1,0,1,370,2654,1407,40,"You sent your family regards",1247,1,"Grupo B","Grupo B","Grupo B"
"1433",3935,0,450,1,15,1,0,0,1,253,2378,1022,19,"He taught you a lesson",1356,0,"Grupo B","Grupo B","Grupo B"
"1434",3936,0,450,1,16,1,0,0,1,252,2694,1698,15,"Jesse gave you another chance",996,0,"Grupo B","Grupo B","Grupo B"
"1435",3939,0,450,1,19,0,0,0,1,232,2297,1503,1,"Andy delivered the pizza to you",794,1,"Grupo B","Grupo B","Grupo B"
"1436",3941,0,450,1,21,1,1,0,1,364,1814,1371,32,"You sold the land to Mike",443,1,"Grupo B","Grupo B","Grupo B"
"1437",3943,0,450,1,23,0,1,0,1,457,3069,1364,29,"You rolled Mike the marble",1705,0,"Grupo B","Grupo B","Grupo B"
"1438",3944,0,450,1,24,1,1,0,1,427,1930,1310,39,"You told Liz the story",620,1,"Grupo B","Grupo B","Grupo B"
"1439",3947,0,450,1,27,0,1,0,1,371,2170,1637,22,"You donated money to Vincent",533,0,"Grupo B","Grupo B","Grupo B"
"1440",3951,0,450,1,31,1,0,0,1,287,2315,1508,17,"Chris offered you some writing tips",807,0,"Grupo B","Grupo B","Grupo B"
"1441",3959,0,450,1,39,0,1,0,1,589,2782,1567,25,"You handed the puppy to Katie",1215,0,"Grupo B","Grupo B","Grupo B"
"1442",3960,0,450,1,40,0,0,0,1,443,2369,1396,6,"Christine bought you ice cream",973,1,"Grupo B","Grupo B","Grupo B"
"1443",3961,0,450,1,41,0,0,0,1,379,2978,1433,4,"Amber drove the car to you",1545,1,"Grupo B","Grupo B","Grupo B"
"1444",3964,0,450,1,44,1,0,0,1,442,2198,1390,18,"Your sister blew you a kiss",808,0,"Grupo B","Grupo B","Grupo B"
"1445",3967,0,450,1,47,1,0,0,1,427,2237,1369,14,"Jenni sang you a song",868,0,"Grupo B","Grupo B","Grupo B"
"1446",3972,0,450,1,52,0,0,0,1,394,1878,1559,8,"Courtney handed you the notebook",319,1,"Grupo B","Grupo B","Grupo B"
"1447",3974,0,450,1,54,1,0,0,1,341,2211,1696,13,"John dedicated the song to you",515,0,"Grupo B","Grupo B","Grupo B"
"1448",3977,0,450,1,57,0,0,0,1,294,3253,1489,3,"Jack kicked the football to you",1764,1,"Grupo B","Grupo B","Grupo B"
"1449",3987,0,450,1,67,0,0,0,1,467,3392,1704,10,"Adam conveyed the message to you",1688,1,"Grupo B","Grupo B","Grupo B"
"1450",3989,0,450,1,69,1,0,0,1,445,2063,1746,12,"Tiana devoted her time to you",317,0,"Grupo B","Grupo B","Grupo B"
"1451",3995,0,450,1,75,1,1,0,1,489,3113,1270,38,"You paid Amanda tribute",1843,1,"Grupo B","Grupo B","Grupo B"
"1452",4006,0,451,3,6,1,0,0,1,378,2526,1501,12,"Mike sold the land to you",1025,0,"Grupo B","Grupo B","Grupo B"
"1453",4009,0,451,3,9,0,1,0,1,484,2707,1439,26,"You bought Christine ice cream",1268,0,"Grupo B","Grupo B","Grupo B"
"1454",4012,0,451,3,12,1,1,0,1,426,2470,1307,38,"You blew your sister a kiss",1163,1,"Grupo B","Grupo B","Grupo B"
"1455",4015,0,451,3,15,0,1,0,1,468,2372,1483,23,"You kicked the football to Jack",889,0,"Grupo B","Grupo B","Grupo B"
"1457",4020,0,451,3,20,0,1,0,1,392,2862,1744,30,"You conveyed the message to Adam",1118,0,"Grupo B","Grupo B","Grupo B"
"1458",4021,0,451,3,21,1,0,0,1,408,2233,1371,20,"Your family sent you regards",862,0,"Grupo B","Grupo B","Grupo B"
"1459",4022,0,451,3,22,1,0,0,1,347,2900,1874,13,"Sara transmitted the orders to you",1026,0,"Grupo B","Grupo B","Grupo B"
"1460",4023,0,451,3,23,0,0,0,1,394,2676,1347,9,"Mike rolled you the marble",1329,1,"Grupo B","Grupo B","Grupo B"
"1461",4026,0,451,3,26,1,1,0,1,258,3066,1390,34,"You sang Jenni a song",1676,1,"Grupo B","Grupo B","Grupo B"
"1462",4031,0,451,3,31,1,1,0,1,374,2937,1579,37,"You offered Chris some writing tips",1358,1,"Grupo B","Grupo B","Grupo B"
"1463",4040,0,451,3,40,0,0,0,1,519,2764,1579,5,"Katie handed the puppy to you",1185,1,"Grupo B","Grupo B","Grupo B"
"1464",4041,0,451,3,41,0,0,0,1,466,2363,1646,1,"Alex forked over the cash to you",717,1,"Grupo B","Grupo B","Grupo B"
"1465",4043,0,451,3,43,0,0,0,1,670,2537,1693,4,"Jeff entrusted the key to you",844,1,"Grupo B","Grupo B","Grupo B"
"1466",4045,0,451,3,45,1,0,0,1,276,2988,2138,15,"Anna transferred responsibility to you",850,0,"Grupo B","Grupo B","Grupo B"
"1467",4048,0,451,3,48,0,1,0,1,378,2151,1746,25,"You dispensed the rations to Kelly",405,0,"Grupo B","Grupo B","Grupo B"
"1468",4049,0,451,3,49,1,0,0,1,327,1842,1277,19,"Liz told you the story",565,0,"Grupo B","Grupo B","Grupo B"
"1469",4052,0,451,3,52,0,0,0,1,375,2308,1233,6,"Diane threw you the pen",1075,1,"Grupo B","Grupo B","Grupo B"
"1470",4055,0,451,3,55,0,0,0,1,309,2302,1460,3,"Mark dealt the cards to you",842,1,"Grupo B","Grupo B","Grupo B"
"1471",4058,0,451,3,58,1,1,0,1,281,1772,1126,39,"You taught him a lesson",646,1,"Grupo B","Grupo B","Grupo B"
"1472",4061,0,451,3,61,1,1,0,1,292,2591,1635,35,"You gave Jesse another chance",956,1,"Grupo B","Grupo B","Grupo B"
"1473",4062,0,451,3,62,1,1,0,1,299,2100,1639,33,"You dedicated the song to John",461,1,"Grupo B","Grupo B","Grupo B"
"1474",4068,0,451,3,68,0,0,0,1,376,3248,1684,2,"Vincent donated money to you",1564,1,"Grupo B","Grupo B","Grupo B"
"1475",4074,0,451,3,74,0,1,0,1,346,1856,1681,21,"You delivered the Pizza to Andy",175,0,"Grupo B","Grupo B","Grupo B"
"1476",4076,0,451,3,76,0,0,0,1,445,2828,1473,10,"Your dad poured you some water",1355,1,"Grupo B","Grupo B","Grupo B"
"1477",4078,0,451,3,78,0,1,0,1,324,3265,1511,28,"You handed Courtney the notebook",1754,0,"Grupo B","Grupo B","Grupo B"
"1478",4079,0,451,3,79,1,1,0,1,347,2055,1647,32,"You devoted your time to Tiana",408,1,"Grupo B","Grupo B","Grupo B"
"1479",4083,0,452,2,3,0,1,0,1,474,2727,2034,35,"You transferred responsibility to Anna",693,0,"Grupo A","Grupo B","Grupo B"
"1480",4086,0,452,2,6,0,0,0,1,507,1967,1390,18,"Your sister blew you a kiss",577,1,"Grupo A","Grupo B","Grupo B"
"1481",4087,0,452,2,7,1,0,0,1,532,1978,1489,3,"Jack kicked the football to you",489,0,"Grupo A","Grupo B","Grupo B"
"1482",4088,0,452,2,8,1,0,0,1,553,2832,1875,5,"Kelly dispensed the rations to you",957,0,"Grupo A","Grupo B","Grupo B"
"1483",4090,0,452,2,10,0,1,0,1,487,2189,1182,31,"You slipped Heather a note",1007,0,"Grupo A","Grupo B","Grupo B"
"1484",4091,0,452,2,11,0,1,0,1,476,2024,1270,38,"You paid Amanda tribute",754,0,"Grupo A","Grupo B","Grupo B"
"1485",4092,0,452,2,12,0,1,0,1,1104,2378,1600,36,"You confessed your secret to Dan",778,0,"Grupo A","Grupo B","Grupo B"
"1486",4094,0,452,2,14,1,1,0,1,397,2481,1364,29,"You rolled Mike the marble",1117,1,"Grupo A","Grupo B","Grupo B"
"1487",4096,0,452,2,16,1,1,0,1,346,2628,1427,30,"You poured your dad some water",1201,1,"Grupo A","Grupo B","Grupo B"
"1488",4100,0,452,2,20,1,0,0,1,466,2010,1559,8,"Courtney handed you the notebook",451,0,"Grupo A","Grupo B","Grupo B"
"1489",4103,0,452,2,23,1,0,0,1,1290,2746,1704,10,"Adam conveyed the message to you",1042,0,"Grupo A","Grupo B","Grupo B"
"1490",4105,0,452,2,25,1,0,0,1,343,2402,1534,2,"Helen awarded a medal to you",868,0,"Grupo A","Grupo B","Grupo B"
"1491",4107,0,452,2,27,0,0,0,1,484,1794,1369,14,"Jenni sang you a song",425,1,"Grupo A","Grupo B","Grupo B"
"1492",4108,0,452,2,28,0,1,0,1,500,2304,1856,33,"You transmitted the orders to Sara",448,0,"Grupo A","Grupo B","Grupo B"
"1493",4110,0,452,2,30,1,1,0,1,491,1858,1637,22,"You donated money to Vincent",221,1,"Grupo A","Grupo B","Grupo B"
"1494",4111,0,452,2,31,1,1,0,1,445,2720,1634,24,"You entrusted the key to Jeff",1086,1,"Grupo A","Grupo B","Grupo B"
"1495",4113,0,452,2,33,1,1,0,1,697,2228,1422,23,"You dealt the cards to Mark",806,1,"Grupo A","Grupo B","Grupo B"
"1496",4114,0,452,2,34,1,0,0,1,521,2109,1503,1,"Andy delivered the pizza to you",606,0,"Grupo A","Grupo B","Grupo B"
"1497",4115,0,452,2,35,0,1,0,1,731,2254,1724,37,"Ian received the complaint from you",530,0,"Grupo A","Grupo B","Grupo B"
"1498",4117,0,452,2,37,0,0,0,1,494,2068,1696,13,"John dedicated the song to you",372,1,"Grupo A","Grupo B","Grupo B"
"1499",4119,0,452,2,39,0,0,0,1,811,2304,1805,11,"Art bestowed the honor upon you",499,1,"Grupo A","Grupo B","Grupo B"
"1500",4122,0,452,2,42,1,1,0,1,523,2273,1620,28,"You shot Shawn the rubber band",653,1,"Grupo A","Grupo B","Grupo B"
"1501",4123,0,452,2,43,0,0,0,1,488,2234,1746,12,"Tiana devoted her time to you",488,1,"Grupo A","Grupo B","Grupo B"
"1502",4126,0,452,2,46,0,0,0,1,573,1830,1472,20,"Andy pitched you the idea",358,1,"Grupo A","Grupo B","Grupo B"
"1503",4130,0,452,2,50,1,0,0,1,567,2246,1322,9,"Paul hit you the baseball",924,0,"Grupo A","Grupo B","Grupo B"
"1504",4140,0,452,2,60,0,0,0,1,438,1698,1022,19,"He taught you a lesson",676,1,"Grupo A","Grupo B","Grupo B"
"1505",4141,0,452,2,61,0,1,0,1,546,2641,2065,34,"You radioed the message to the policeman",576,0,"Grupo A","Grupo B","Grupo B"
"1506",4142,0,452,2,62,1,0,0,1,479,2256,1433,4,"Amber drove the car to you",823,0,"Grupo A","Grupo B","Grupo B"
